frame_index,imgid,timestamp,image_path,ref_x_enu_m,ref_y_enu_m,raw_x_px,raw_y_px,aligned_x_m,aligned_y_m,ref_x_rel_m,ref_y_rel_m,delta_x_img_px,delta_y_img_px,feature_dx_px,feature_dy_px,keypoints_prev,keypoints_curr,good_matches,ransac_inliers,inlier_ratio,homography_success,tracking_status,method_name,pair_from_frame_index,pair_to_frame_index,imgid_sync,image_path_sync,image_filename,timestamp_sync,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,abs_gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,height_agl_source,height_agl_quality,pose_azimuth_deg,yaw_deg,yaw_source,yaw_quality,pose_veh_pitch_deg,height_used_m,yaw_used_rad,yaw_used_deg,meters_per_px_x,meters_per_px_y,delta_east_m,delta_north_m,estimated_x_enu_m,estimated_y_enu_m,confidence,position_error_m,aligned_error_m
178,179,12923385,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00179.jpg,1.449121523357462,-0.0195791712030768,77.02413940429688,-129.8781394958496,0.9122117195226148,0.2127165586002302,1.449121523357462,-0.0195791712030768,1.199951171875,-0.0,-1.199951171875,0.0,2000,2000,1422,1344,0.9451476793248944,True,ok,orb_metric_scaling_pinhole_altitude_heading,177.0,178.0,179,data/raw/zurich_mav_sample/MAV_Images/00179.jpg,00179.jpg,12923385,47.384357,8.5451976,466.887,1.449121523357462,-0.0195791712030768,1.976999999999976,onboard_gps,3,6,9.125,1.29e-43,0.550000012,0.280000001,1.059999943,True,465665.4782247333,5247973.538729933,470.9216339333333,99.57925313333334,-77.32589046666666,14.589975533333332,465672.1738407333,5247978.0582088,466.8571212,4.064512733333345,4.064512733333345,True,0.0,0.0,475.8143005371094,0.0825168713927269,0.9944139122962952,0.0123264193534851,-0.0392901487648487,0.0971874594688415,0.0,0.0,0.0,1.0,957.7699584960938,472.4123840332031,10.269999504089355,0.0,4.064512733333345,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.57925313333334,gt_omega_deg,groundtruth_orientation_candidate,4.727868469427051,4.064512733333345,1.7379858338535468,99.57925313333334,0.004549538545714585,0.004524538456720919,-0.0009084787948035211,-0.005383102651470857,-0.5187955469592724,-0.22821837705902562,0.9451476793248944,1.978946162447124,0.5850072166553375
179,180,12956718,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00180.jpg,1.449121523357462,-0.0195791712030768,77.02413940429688,-129.8781394958496,0.9122117195226148,0.2127165586002302,1.449121523357462,-0.0195791712030768,-0.0,-0.0,0.0,0.0,2000,2000,1430,1393,0.974125874125874,True,ok,orb_metric_scaling_pinhole_altitude_heading,178.0,179.0,180,data/raw/zurich_mav_sample/MAV_Images/00180.jpg,00180.jpg,12956718,47.384357,8.5451976,466.887,1.449121523357462,-0.0195791712030768,1.976999999999976,onboard_gps,3,6,9.125,1.29e-43,0.550000012,0.280000001,1.059999943,True,465665.4740363666,5247973.537623967,470.9323584666666,99.58834106666669,-77.33460973333334,14.605092266666666,465672.1650673667,5247978.063816899,466.8435541,4.088804366666636,4.088804366666636,True,0.0,0.0,475.6400451660156,0.0827459841966629,0.9944557547569276,0.0121498573571443,-0.0394152887165546,0.0967300161719322,0.0,0.0,0.0,1.0,957.7699584960938,472.4123840332031,10.269999504089355,0.0,4.088804366666636,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.58834106666669,gt_omega_deg,groundtruth_orientation_candidate,4.740995666124992,4.088804366666636,1.7381444482124153,99.58834106666669,0.004576728944524712,0.004551579442050273,0.0,0.0,-0.5187955469592724,-0.22821837705902562,0.974125874125874,1.978946162447124,0.5850072166553375
180,181,12990712,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00181.jpg,1.4494461249560118,0.0359876183792948,78.22409057617188,-129.8781394958496,0.8977181578853634,0.2195581898989032,1.4494461249560118,0.0359876183792948,1.199951171875,-0.0,-1.199951171875,0.0,2000,2000,1368,1211,0.8852339181286549,True,ok,orb_metric_scaling_pinhole_altitude_heading,179.0,180.0,181,data/raw/zurich_mav_sample/MAV_Images/00181.jpg,00181.jpg,12990712,47.3843575,8.5451976,466.83,1.4494461249560118,0.0359876183792948,1.919999999999959,onboard_gps,3,6,9.075000763,1.29e-43,0.969999969,0.5,0.98999995,True,465665.469848,5247973.536518,470.943083,99.597429,-77.343329,14.620209,465672.156294,5247978.069425,466.829987,4.1130959999999845,4.1130959999999845,True,0.0,0.0,475.8143005371094,0.0830296128988266,0.9944739937782288,0.0118388533592224,-0.0396215841174125,0.0964959263801574,0.0,0.0,0.0,1.0,957.7699584960938,472.4123840332031,10.269999504089355,0.0,4.1130959999999845,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.597429,gt_omega_deg,groundtruth_orientation_candidate,4.757246393707745,4.1130959999999845,1.7383030625712836,99.59742900000002,0.004603919343334904,0.00457862042737969,-0.0009210659148250397,-0.0054471551563127565,-0.5197166128740974,-0.23366553221533837,0.8852339181286549,1.987539863671716,0.581465307972837
181,182,13024045,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00182.jpg,1.4494461249560118,0.0359876183792948,78.22409057617188,-129.8781394958496,0.8977181578853634,0.2195581898989032,1.4494461249560118,0.0359876183792948,-0.0,-0.0,0.0,0.0,2000,2000,1623,1608,0.9907578558225508,True,ok,orb_metric_scaling_pinhole_altitude_heading,180.0,181.0,182,data/raw/zurich_mav_sample/MAV_Images/00182.jpg,00182.jpg,13024045,47.3843575,8.5451976,466.83,1.4494461249560118,0.0359876183792948,1.919999999999959,onboard_gps,3,6,9.075000763,1.29e-43,0.969999969,0.5,0.98999995,True,465665.47075276665,5247973.533585167,470.94545746666665,99.619753,-77.34612666666666,14.644274766666664,465672.1445079666,5247978.0761621,466.8244205666667,4.121036899999979,4.121036899999979,True,0.0,0.0,475.552001953125,0.0813754051923751,0.994510531425476,0.0121723441407084,-0.0387207344174385,0.0964441373944282,0.0,0.0,0.0,1.0,957.739990234375,472.67376708984375,10.260000228881836,0.0,4.121036899999979,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.619753,gt_omega_deg,groundtruth_orientation_candidate,4.6624672736900585,4.121036899999979,1.7386926898734987,99.619753,0.004612807845600219,0.00458746008659303,0.0,0.0,-0.5197166128740974,-0.23366553221533837,0.9907578558225508,1.987539863671716,0.581465307972837
182,183,13057378,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00183.jpg,1.4494461249560118,0.0359876183792948,79.22409057617188,-129.8781394958496,0.885597523939361,0.22529124353198515,1.4494461249560118,0.0359876183792948,1.0,-0.0,-1.0,0.0,2000,2000,1422,1321,0.9289732770745428,True,ok,orb_metric_scaling_pinhole_altitude_heading,181.0,182.0,183,data/raw/zurich_mav_sample/MAV_Images/00183.jpg,00183.jpg,13057378,47.3843575,8.5451976,466.83,1.4494461249560118,0.0359876183792948,1.919999999999959,onboard_gps,3,6,9.075000763,1.29e-43,0.969999969,0.5,0.98999995,True,465665.4716575333,5247973.530652333,470.94783193333336,99.642077,-77.34892433333333,14.668340533333332,465672.1327219333,5247978.0828992,466.8188541333333,4.12897780000003,4.12897780000003,True,0.0,0.0,476.0747680664063,0.0771777257323265,0.994568169116974,0.0123862354084849,-0.0365378484129905,0.0966731086373329,0.0,0.0,0.0,1.0,957.739990234375,472.67376708984375,10.260000228881836,0.0,4.12897780000003,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.642077,gt_omega_deg,groundtruth_orientation_candidate,4.421957956880519,4.12897780000003,1.739082317175714,99.642077,0.004621696347865598,0.004596299745806434,-0.0007741008602457611,-0.004556407026379555,-0.5204907137343432,-0.23822193924171792,0.9289732770745428,1.9889298705384415,0.5947782001421913
183,184,13090711,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00184.jpg,1.4494461249560118,0.0359876183792948,80.42416381835938,-129.8781394958496,0.8710265880257948,0.23219023741223643,1.4494461249560118,0.0359876183792948,1.2000732421875,-0.0,-1.2000732421875,0.0,2000,2000,1478,1361,0.9208389715832206,True,ok,orb_metric_scaling_pinhole_altitude_heading,182.0,183.0,184,data/raw/zurich_mav_sample/MAV_Images/00184.jpg,00184.jpg,13090711,47.3843575,8.5451976,466.83,1.4494461249560118,0.0359876183792948,1.919999999999959,onboard_gps,3,6,9.075000763,1.29e-43,0.969999969,0.5,0.98999995,True,465665.4725623,5247973.5277195005,470.9502064,99.664401,-77.351722,14.692406299999998,465672.1209359,5247978.0896363,466.8132877000001,4.136918699999967,4.136918699999967,True,0.0,0.0,475.90142822265625,0.0765383914113044,0.9945475459098816,0.0116009954363107,-0.0364308394491672,0.097023531794548,0.0,0.0,0.0,1.0,957.739990234375,472.67376708984375,10.260000228881836,0.0,4.136918699999967,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.664401,gt_omega_deg,groundtruth_orientation_candidate,4.385326798588091,4.136918699999967,1.739471944477929,99.664401,0.00463058485013085,0.004605139405019711,-0.0009328988677317563,-0.005478175252113208,-0.5214236126020749,-0.24370011449383114,0.9208389715832206,1.9906161735357197,0.6107901672570968
184,185,13124044,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00185.jpg,1.4494461249560118,0.0359876183792948,81.86410522460938,-129.8781394958496,0.8535129166986288,0.24049090208726187,1.4494461249560118,0.0359876183792948,1.43994140625,-0.0,-1.43994140625,0.0,2000,2000,1427,1230,0.861948142957253,True,ok,orb_metric_scaling_pinhole_altitude_heading,183.0,184.0,185,data/raw/zurich_mav_sample/MAV_Images/00185.jpg,00185.jpg,13124044,47.3843575,8.5451976,466.83,1.4494461249560118,0.0359876183792948,1.919999999999959,onboard_gps,3,6,9.075000763,1.29e-43,0.969999969,0.5,0.98999995,True,465665.47346706665,5247973.524786667,470.95258086666666,99.686725,-77.35451966666666,14.716472066666666,465672.1091498667,5247978.0963734,466.8077212666667,4.144859599999961,4.144859599999961,True,0.0,0.0,475.9885559082031,0.0768694952130317,0.994522511959076,0.0109003763645887,-0.0367797873914241,0.0972290486097335,0.0,0.0,0.0,1.0,957.7599487304688,472.49951171875,10.269999504089355,0.0,4.144859599999961,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.686725,gt_omega_deg,groundtruth_orientation_candidate,4.404297649007801,4.144859599999961,1.7398615717801442,99.686725,0.004639473352396167,0.004613979064233051,-0.0011240793188053298,-0.006585321428350472,-0.5225476919208802,-0.2502854359221816,0.861948142957253,1.9926645165254961,0.6300460155824165
185,186,13157377,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00186.jpg,1.4494461249560118,0.0359876183792948,83.93771362304688,-129.8781394958496,0.8282484507329146,0.2524771396680683,1.4494461249560118,0.0359876183792948,2.0736083984375,-0.0,-2.0736083984375,0.0,2000,2000,1317,1186,0.9005315110098709,True,ok,orb_metric_scaling_pinhole_altitude_heading,184.0,185.0,186,data/raw/zurich_mav_sample/MAV_Images/00186.jpg,00186.jpg,13157377,47.3843575,8.5451976,466.83,1.4494461249560118,0.0359876183792948,1.919999999999959,onboard_gps,3,6,9.075000763,1.29e-43,0.969999969,0.5,0.98999995,True,465665.4743718333,5247973.521853833,470.9549553333333,99.709049,-77.35731733333333,14.740537833333333,465672.0973638333,5247978.1031105,466.80215483333336,4.152800499999955,4.152800499999955,True,0.0,0.0,475.90142822265625,0.0794806480407714,0.9944475293159484,0.0101844212040305,-0.0383144505321979,0.0974813774228096,0.0,0.0,0.0,1.0,957.7599487304688,472.49951171875,10.269999504089355,0.0,4.152800499999955,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.709049,gt_omega_deg,groundtruth_orientation_candidate,4.553905685700936,4.152800499999955,1.7402511990823595,99.709049,0.004648361854661482,0.004622818723446391,-0.0016255498096078508,-0.009500822991292757,-0.5241732417304881,-0.25978625891347434,0.9005315110098709,1.9956591870980422,0.6578406062930651
186,187,13188406,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00187.jpg,1.4502251687226817,0.1693479120731353,84.93771362304688,-129.8781394958496,0.816043593170641,0.25827332522778135,1.4502251687226817,0.1693479120731353,1.0,-0.0,-1.0,0.0,2000,2000,1341,1265,0.9433258762117822,True,ok,orb_metric_scaling_pinhole_altitude_heading,185.0,186.0,187,data/raw/zurich_mav_sample/MAV_Images/00187.jpg,00187.jpg,13188406,47.3843587,8.5451976,466.727,1.4502251687226817,0.1693479120731353,1.8169999999999504,onboard_gps,3,6,9.027000427,1.29e-43,1.309999943,0.439999998,0.98999995,True,465665.4752766,5247973.518921,470.9573298,99.731373,-77.360115,14.7646036,465672.0855778,5247978.1098476,466.7965884,4.160741400000006,4.160741400000006,True,0.0,0.0,475.90142822265625,0.0797790884971618,0.9944169521331788,0.0098474435508251,-0.0385976620018482,0.0977158322930336,0.0,0.0,0.0,1.0,957.7599487304688,472.49951171875,10.269999504089355,0.0,4.160741400000006,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.731373,gt_omega_deg,groundtruth_orientation_candidate,4.571005064288064,4.160741400000006,1.7406408263845747,99.731373,0.004657250356926861,0.004631658382659795,-0.0007872107812876255,-0.004590237474567074,-0.5249604525117757,-0.2643764963880414,0.9433258762117822,2.0222450644831222,0.6403858211066147
187,188,13221739,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00188.jpg,1.4502251687226817,0.1693479120731353,84.93771362304688,-129.8781394958496,0.816043593170641,0.25827332522778135,1.4502251687226817,0.1693479120731353,-0.0,-0.0,0.0,0.0,2000,2000,1644,1623,0.9872262773722628,True,ok,orb_metric_scaling_pinhole_altitude_heading,186.0,187.0,188,data/raw/zurich_mav_sample/MAV_Images/00188.jpg,00188.jpg,13221739,47.3843587,8.5451976,466.727,1.4502251687226817,0.1693479120731353,1.8169999999999504,onboard_gps,3,6,9.027000427,1.29e-43,1.309999943,0.439999998,0.98999995,True,465665.47618136666,5247973.515988166,470.9597042666667,99.753697,-77.36291266666666,14.788669366666666,465672.07379176666,5247978.1165847,466.7910219666667,4.1686823,4.1686823,True,0.0,0.0,475.6400451660156,0.0800931900739669,0.9943425059318542,0.0094614429399371,-0.0388860739767551,0.0983940064907074,0.0,0.0,0.0,1.0,957.7599487304688,472.49951171875,10.269999504089355,0.0,4.1686823,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.753697,gt_omega_deg,groundtruth_orientation_candidate,4.589001758977401,4.1686823,1.74103045368679,99.753697,0.004666138859192178,0.004640498041873135,0.0,0.0,-0.5249604525117757,-0.2643764963880414,0.9872262773722628,2.0222450644831222,0.6403858211066147
188,189,13255072,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00189.jpg,1.4502251687226817,0.1693479120731353,84.93771362304688,-129.8781394958496,0.816043593170641,0.25827332522778135,1.4502251687226817,0.1693479120731353,-0.0,-0.0,0.0,0.0,2000,2000,1384,1218,0.880057803468208,True,ok,orb_metric_scaling_pinhole_altitude_heading,187.0,188.0,189,data/raw/zurich_mav_sample/MAV_Images/00189.jpg,00189.jpg,13255072,47.3843587,8.5451976,466.727,1.4502251687226817,0.1693479120731353,1.8169999999999504,onboard_gps,3,6,9.027000427,1.29e-43,1.309999943,0.439999998,0.98999995,True,465665.4770861333,5247973.513055334,470.9620787333333,99.776021,-77.36571033333334,14.812735133333332,465672.0620057333,5247978.1233218,466.7854555333333,4.1766231999999945,4.1766231999999945,True,0.0,0.0,476.1628112792969,0.0811537653207779,0.9942191243171692,0.0094451559707522,-0.0395125970244407,0.099388413131237,0.0,0.0,0.0,1.0,957.75,472.5866394042969,10.260000228881836,0.0,4.1766231999999945,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.776021,gt_omega_deg,groundtruth_orientation_candidate,4.649768244475717,4.1766231999999945,1.7414200809890052,99.776021,0.004675027361457493,0.004649337701086475,0.0,0.0,-0.5249604525117757,-0.2643764963880414,0.880057803468208,2.0222450644831222,0.6403858211066147
189,190,13288405,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00190.jpg,1.4502251687226817,0.1693479120731353,84.93771362304688,-129.8781394958496,0.816043593170641,0.25827332522778135,1.4502251687226817,0.1693479120731353,-0.0,-0.0,0.0,0.0,2000,2000,1586,1555,0.980453972257251,True,ok,orb_metric_scaling_pinhole_altitude_heading,188.0,189.0,190,data/raw/zurich_mav_sample/MAV_Images/00190.jpg,00190.jpg,13288405,47.3843587,8.5451976,466.727,1.4502251687226817,0.1693479120731353,1.8169999999999504,onboard_gps,3,6,9.027000427,1.29e-43,1.309999943,0.439999998,0.98999995,True,465665.4779909,5247973.5101225,470.9644532,99.798345,-77.368508,14.8368009,465672.0502197,5247978.1300589,466.7798891,4.184564099999989,4.184564099999989,True,0.0,0.0,476.0747680664063,0.0824334695935249,0.9941343069076538,0.0091196522116661,-0.0402771048247814,0.0999589636921882,0.0,0.0,0.0,1.0,957.75,472.5866394042969,10.260000228881836,0.0,4.184564099999989,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.798345,gt_omega_deg,groundtruth_orientation_candidate,4.723089898328979,4.184564099999989,1.7418097082912203,99.798345,0.004683915863722809,0.0046581773602998155,0.0,0.0,-0.5249604525117757,-0.2643764963880414,0.980453972257251,2.0222450644831222,0.6403858211066147
190,191,13321738,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00191.jpg,1.4502251687226817,0.1693479120731353,84.93771362304688,-129.8781394958496,0.816043593170641,0.25827332522778135,1.4502251687226817,0.1693479120731353,-0.0,-0.0,0.0,0.0,2000,2000,1480,1435,0.9695945945945946,True,ok,orb_metric_scaling_pinhole_altitude_heading,189.0,190.0,191,data/raw/zurich_mav_sample/MAV_Images/00191.jpg,00191.jpg,13321738,47.3843587,8.5451976,466.727,1.4502251687226817,0.1693479120731353,1.8169999999999504,onboard_gps,3,6,9.027000427,1.29e-43,1.309999943,0.439999998,0.98999995,True,465665.47889566666,5247973.507189667,470.9668276666667,99.820669,-77.37130566666667,14.860866666666666,465672.0384336666,5247978.136796,466.7743226666667,4.192504999999983,4.192504999999983,True,0.0,0.0,476.1618957519531,0.0859567299485206,0.9939277172088624,0.0072605391032993,-0.0426803529262542,0.101160429418087,0.0,0.0,0.0,1.0,957.75,472.5866394042969,10.260000228881836,0.0,4.192504999999983,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.820669,gt_omega_deg,groundtruth_orientation_candidate,4.924957846795997,4.192504999999983,1.7421993355934355,99.820669,0.004692804365988124,0.004667017019513156,0.0,0.0,-0.5249604525117757,-0.2643764963880414,0.9695945945945946,2.0222450644831222,0.6403858211066147
191,192,13355071,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00192.jpg,1.4502251687226817,0.1693479120731353,86.37777709960938,-129.8781394958496,0.7983165538198994,0.2667344023924425,1.4502251687226817,0.1693479120731353,1.4400634765625,-0.0,-1.4400634765625,0.0,2000,2000,1420,1372,0.9661971830985916,True,ok,orb_metric_scaling_pinhole_altitude_heading,190.0,191.0,192,data/raw/zurich_mav_sample/MAV_Images/00192.jpg,00192.jpg,13355071,47.3843587,8.5451976,466.727,1.4502251687226817,0.1693479120731353,1.8169999999999504,onboard_gps,3,6,9.027000427,1.29e-43,1.309999943,0.439999998,0.98999995,True,465665.4798004333,5247973.504256833,470.9692021333333,99.842993,-77.37410333333334,14.884932433333333,465672.0266476333,5247978.143533099,466.76875623333336,4.200445899999977,4.200445899999977,True,0.0,0.0,475.9876403808594,0.0893982723355293,0.9937167763710022,0.0069413096643984,-0.044477142393589,0.1024727746844291,0.0,0.0,0.0,1.0,957.75,472.5866394042969,10.260000228881836,0.0,4.200445899999977,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.842993,gt_omega_deg,groundtruth_orientation_candidate,5.122143700586974,4.200445899999977,1.742588962895651,99.842993,0.004701692868253441,0.004675856678726496,-0.0011574497061882238,-0.006671070271262241,-0.526117902217964,-0.27104756665930363,0.9661971830985916,2.024816068620327,0.659142602690174
192,193,13389207,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00193.jpg,1.3824893174460158,0.2030848115682602,87.37777709960938,-129.8781394958496,0.7859856752306795,0.27262580387227087,1.3824893174460158,0.2030848115682602,1.0,-0.0,-1.0,0.0,2000,2000,1330,1262,0.948872180451128,True,ok,orb_metric_scaling_pinhole_altitude_heading,191.0,192.0,193,data/raw/zurich_mav_sample/MAV_Images/00193.jpg,00193.jpg,13389207,47.384359,8.5451967,466.714,1.3824893174460158,0.2030848115682602,1.8039999999999736,onboard_gps,3,6,8.979000092,1.29e-43,0.620000005,0.269999981,0.799999952,True,465665.4807052,5247973.501324,470.9715766,99.865317,-77.376901,14.9089982,465672.0148616,5247978.150270199,466.7631898,4.208386799999971,4.208386799999971,True,0.0,0.0,475.9876403808594,0.0916310921311378,0.9935919046401978,0.0082288114354014,-0.0453339666128158,0.1032105758786201,0.0,0.0,0.0,1.0,957.75,472.5866394042969,10.260000228881836,0.0,4.208386799999971,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.865317,gt_omega_deg,groundtruth_orientation_candidate,5.250074851288605,4.208386799999971,1.742978590197866,99.865317,0.0047105813705187564,0.004684696337939836,-0.0008070768606916463,-0.004640927039850388,-0.5269249790786555,-0.275688493699154,0.948872180451128,1.9685240241382604,0.6005435411248616
193,194,13422540,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00194.jpg,1.3824893174460158,0.2030848115682602,87.37777709960938,-129.8781394958496,0.7859856752306795,0.27262580387227087,1.3824893174460158,0.2030848115682602,-0.0,-0.0,0.0,0.0,2000,2000,1347,1295,0.961395694135115,True,ok,orb_metric_scaling_pinhole_altitude_heading,192.0,193.0,194,data/raw/zurich_mav_sample/MAV_Images/00194.jpg,00194.jpg,13422540,47.384359,8.5451967,466.714,1.3824893174460158,0.2030848115682602,1.8039999999999736,onboard_gps,3,6,8.979000092,1.29e-43,0.620000005,0.269999981,0.799999952,True,465665.48160996666,5247973.498391167,470.9739510666666,99.887641,-77.37969866666667,14.933063966666666,465672.00307556667,5247978.157007299,466.7576233666667,4.216327699999965,4.216327699999965,True,0.0,0.0,476.0747680664063,0.0940609872341156,0.99338561296463,0.0117564061656594,-0.0455083362758159,0.1047658324241638,0.0,0.0,0.0,1.0,957.75,472.5866394042969,10.260000228881836,0.0,4.216327699999965,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.887641,gt_omega_deg,groundtruth_orientation_candidate,5.389297585348738,4.216327699999965,1.7433682175000813,99.887641,0.004719469872784072,0.004693535997153176,0.0,0.0,-0.5269249790786555,-0.275688493699154,0.961395694135115,1.9685240241382604,0.6005435411248616
194,195,13455873,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00195.jpg,1.3824893174460158,0.2030848115682602,87.37777709960938,-129.8781394958496,0.7859856752306795,0.27262580387227087,1.3824893174460158,0.2030848115682602,-0.0,-0.0,0.0,0.0,2000,2000,1363,1317,0.9662509170946442,True,ok,orb_metric_scaling_pinhole_altitude_heading,193.0,194.0,195,data/raw/zurich_mav_sample/MAV_Images/00195.jpg,00195.jpg,13455873,47.384359,8.5451967,466.714,1.3824893174460158,0.2030848115682602,1.8039999999999736,onboard_gps,3,6,8.979000092,1.29e-43,0.620000005,0.269999981,0.799999952,True,465665.4825147333,5247973.495458334,470.97632553333335,99.909965,-77.38249633333334,14.957129733333332,465671.9912895333,5247978.163744399,466.7520569333333,4.224268600000016,4.224268600000016,True,0.0,0.0,475.9876403808594,0.0946809649467468,0.9932267665863036,0.0126730902120471,-0.0457275584340095,0.1060612574219703,0.0,0.0,0.0,1.0,957.739990234375,472.67376708984375,10.260000228881836,0.0,4.224268600000016,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.909965,gt_omega_deg,groundtruth_orientation_candidate,5.4248196916746805,4.224268600000016,1.7437578448022963,99.909965,0.004728358375049452,0.00470237565636658,0.0,0.0,-0.5269249790786555,-0.275688493699154,0.9662509170946442,1.9685240241382604,0.6005435411248616
195,196,13489206,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00196.jpg,1.3824893174460158,0.2030848115682602,87.37777709960938,-129.8781394958496,0.7859856752306795,0.27262580387227087,1.3824893174460158,0.2030848115682602,-0.0,-0.0,0.0,0.0,2000,2000,1495,1465,0.979933110367893,True,ok,orb_metric_scaling_pinhole_altitude_heading,194.0,195.0,196,data/raw/zurich_mav_sample/MAV_Images/00196.jpg,00196.jpg,13489206,47.384359,8.5451967,466.714,1.3824893174460158,0.2030848115682602,1.8039999999999736,onboard_gps,3,6,8.979000092,1.29e-43,0.620000005,0.269999981,0.799999952,True,465665.4834195,5247973.4925255,470.9787,99.932289,-77.385294,14.981195499999998,465671.9795035,5247978.170481499,466.7464905000001,4.2322094999999536,4.2322094999999536,True,0.0,0.0,475.9876403808594,0.095528520643711,0.9931690096855164,0.0121742207556962,-0.0460986569523811,0.1064992994070053,0.0,0.0,0.0,1.0,957.739990234375,472.67376708984375,10.260000228881836,0.0,4.2322094999999536,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.932289,gt_omega_deg,groundtruth_orientation_candidate,5.473381056012999,4.2322094999999536,1.7441474721045116,99.932289,0.004737246877314704,0.004711215315579857,0.0,0.0,-0.5269249790786555,-0.275688493699154,0.979933110367893,1.9685240241382604,0.6005435411248616
