policy,token,processed_candidates,chosen_tile_id,chosen_error_m,hit_le_threshold,chosen_union_rank,chosen_lightglue_rank,chosen_hybrid_rank,chosen_lg_score,chosen_hybrid_score,chosen_inliers,chosen_matches,chosen_min_coverage,union_top1_error_m,union_top1_hit_le_threshold,oracle_processed_error_m,oracle_processed_hit_le_threshold,oracle_lightglue_rank,oracle_hybrid_rank,oracle_union_rank,oracle_tile_id,s5c2_chunk
lightglue_plus_union_prior,40,50,2296,46.61974299657225,False,23.0,1.0,1.0,142.13380952380953,147.88489600815197,116.0,525.0,0.375,61.07991040825948,False,12.433470076196253,True,3.0,3.0,7.0,2171,chunk00
lightglue_plus_union_prior,41,50,2297,70.57505276496806,False,1.0,1.0,1.0,130.96063829787232,142.96063829787232,107.0,470.0,0.375,70.57505276496806,False,23.93413529514438,True,2.0,2.0,5.0,2171,chunk00
lightglue_plus_union_prior,46,50,1921,17.573676838494016,True,6.0,1.0,1.0,77.62217002237136,86.07165976515454,55.0,447.0,0.375,1220.3391122683208,False,17.573676838494016,True,1.0,1.0,6.0,1921,chunk00
lightglue_plus_union_prior,50,50,1796,32.750780158481554,True,38.0,1.0,1.0,38.10341004184101,42.07673856862559,25.0,239.0,0.1875,2383.259702865441,False,32.750780158481554,True,1.0,1.0,38.0,1796,chunk00
lightglue_plus_union_prior,51,50,2612,2323.309947476642,False,1.0,20.0,1.0,11.805454545454545,23.805454545454545,6.0,44.0,0.25,2323.309947476642,False,609.6315199018866,False,10.0,20.0,18.0,2063,chunk00
lightglue_plus_union_prior,56,50,1546,38.37405213659071,True,14.0,1.0,1.0,81.62142857142857,87.72499602290311,60.0,420.0,0.375,1304.8592135950698,False,38.37405213659071,True,1.0,1.0,14.0,1546,chunk00
lightglue_plus_union_prior,58,50,1545,68.5429576945674,False,35.0,1.0,1.0,62.19252427184466,66.20670937751888,45.0,309.0,0.375,1302.7271121944514,False,68.5429576945674,False,1.0,1.0,35.0,1545,chunk00
lightglue_plus_union_prior,6,50,3545,25.173257925336667,True,1.0,1.0,1.0,90.9976126126126,102.9976126126126,68.0,444.0,0.4375,25.173257925336667,True,25.173257925336667,True,1.0,1.0,1.0,3545,chunk00
lightglue_plus_union_prior,60,50,1297,44.55530867620633,False,12.0,1.0,1.0,83.87510703363914,90.10715784120802,65.0,327.0,0.5,2001.9312138964376,False,44.55530867620633,False,1.0,1.0,12.0,1297,chunk00
lightglue_plus_union_prior,61,50,1297,50.5003859047478,False,16.0,1.0,1.0,77.64931372549019,83.64931372549019,60.0,306.0,0.4375,2766.812346947861,False,50.5003859047478,False,1.0,1.0,16.0,1297,chunk00
lightglue_plus_union_prior,66,50,4845,2021.3329903035085,False,1.0,4.0,1.0,12.33344262295082,24.33344262295082,6.0,61.0,0.25,2021.3329903035085,False,229.42937681725,False,19.0,29.0,43.0,1795,chunk00
lightglue_plus_union_prior,67,50,1195,847.2239801481543,False,1.0,30.0,1.0,11.139193548387096,23.139193548387095,6.0,31.0,0.1875,847.2239801481543,False,51.45856767862398,False,44.0,40.0,22.0,1047,chunk00
lightglue_plus_union_prior,71,50,4454,1544.7968294820837,False,1.0,6.0,1.0,13.182352941176472,25.18235294117647,6.0,85.0,0.25,1544.7968294820837,False,133.88670830304892,False,31.0,38.0,44.0,295,chunk00
lightglue_plus_union_prior,74,50,833,1299.4507783420756,False,3.0,11.0,1.0,12.84423076923077,22.308332384368523,6.0,65.0,0.3125,1298.765472026796,False,328.2764408317118,False,9.0,11.0,12.0,1794,chunk00
lightglue_plus_union_prior,76,50,3079,1350.405237918493,False,23.0,1.0,1.0,16.892804878048782,22.64389136239123,10.0,82.0,0.1875,1298.9778352303483,False,916.9496863847338,False,7.0,10.0,17.0,3063,chunk00
lightglue_plus_union_prior,79,50,545,34.39601604526073,True,32.0,1.0,1.0,77.85352112676057,81.91418129854038,58.0,355.0,0.5,1298.6943295305837,False,34.39601604526073,True,1.0,1.0,32.0,545,chunk00
lightglue_plus_union_prior,81,50,545,33.224451813680055,True,31.0,1.0,1.0,75.15646892655367,79.23410073871432,55.0,354.0,0.5625,2377.9091337034247,False,33.224451813680055,True,1.0,1.0,31.0,545,chunk00
lightglue_plus_union_prior,86,50,1070,900.5044479268593,False,1.0,31.0,1.0,10.430531914893615,22.430531914893617,5.0,47.0,0.1875,900.5044479268593,False,353.90878423764065,False,11.0,12.0,18.0,1550,chunk00
lightglue_plus_union_prior,90,50,4616,2782.033614942796,False,1.0,4.0,1.0,12.53820895522388,24.53820895522388,6.0,67.0,0.25,2782.033614942796,False,360.51618277749424,False,13.0,14.0,10.0,1549,chunk00
lightglue_plus_union_prior,91,50,1549,367.3152037665876,False,1.0,12.0,1.0,11.585714285714287,23.58571428571429,5.0,70.0,0.25,367.3152037665876,False,339.3618700034074,False,5.0,19.0,41.0,1424,chunk00
lightglue_plus_union_prior,96,50,4577,1689.8586313449596,False,1.0,43.0,1.0,9.959285714285716,21.959285714285716,5.0,28.0,0.1875,1689.8586313449596,False,237.2201546584353,False,8.0,30.0,41.0,423,chunk00
union_rank_only,186,50,3764,688.8220228064212,False,1.0,30.0,3.0,10.448235294117648,22.448235294117648,5.0,34.0,0.25,688.8220228064212,False,24.116585303341022,True,1.0,1.0,4.0,1648,chunk01
union_rank_only,191,50,3764,684.0281076530047,False,1.0,33.0,2.0,10.30923076923077,22.30923076923077,5.0,26.0,0.25,684.0281076530047,False,23.223608820880912,True,1.0,1.0,34.0,1648,chunk01
union_rank_only,196,50,1773,29.408003084881145,True,1.0,1.0,1.0,92.20714285714286,104.20714285714286,69.0,420.0,0.625,29.408003084881145,True,29.408003084881145,True,1.0,1.0,1.0,1773,chunk01
union_rank_only,201,50,2501,819.5605922020729,False,1.0,28.0,2.0,11.164827586206895,23.164827586206897,5.0,58.0,0.25,819.5605922020729,False,23.67719489349913,True,1.0,1.0,2.0,1773,chunk01
union_rank_only,206,50,2501,817.2706479211315,False,1.0,25.0,2.0,11.350365853658538,23.350365853658538,6.0,41.0,0.1875,817.2706479211315,False,24.20512488938083,True,1.0,1.0,2.0,1773,chunk01
union_rank_only,211,50,3128,807.5328667783117,False,1.0,30.0,2.0,10.65537037037037,22.65537037037037,5.0,54.0,0.1875,807.5328667783117,False,26.97018565271046,True,1.0,1.0,10.0,1898,chunk01
union_rank_only,216,50,8161,1772.6590522852166,False,1.0,29.0,2.0,10.774782608695652,22.77478260869565,5.0,46.0,0.25,1772.6590522852166,False,23.8045294338649,True,1.0,1.0,50.0,2023,chunk01
union_rank_only,221,50,6573,2110.4768372652848,False,1.0,40.0,1.0,10.096428571428572,22.09642857142857,5.0,35.0,0.1875,2110.4768372652848,False,372.4751454628172,False,2.0,32.0,50.0,902,chunk01
union_rank_only,226,50,4913,866.3583299619444,False,1.0,4.0,1.0,11.574795918367348,23.574795918367347,6.0,49.0,0.1875,866.3583299619444,False,355.40928138964125,False,25.0,46.0,44.0,1152,chunk01
union_rank_only,231,50,3545,785.2667667704079,False,1.0,37.0,1.0,10.247358490566038,22.24735849056604,5.0,53.0,0.125,785.2667667704079,False,413.26206400920375,False,31.0,31.0,34.0,4026,chunk01
union_rank_only,236,50,5186,1454.8874457642476,False,1.0,13.0,1.0,11.139117647058823,23.139117647058825,5.0,68.0,0.1875,1454.8874457642476,False,365.9454500380948,False,4.0,17.0,36.0,3641,chunk01
union_rank_only,241,50,6086,2328.826169995732,False,1.0,43.0,1.0,10.471428571428572,22.47142857142857,5.0,35.0,0.25,2328.826169995732,False,330.87387904786203,False,36.0,15.0,10.0,3641,chunk01
union_rank_only,246,50,2626,813.8614075701851,False,1.0,33.0,1.0,11.139193548387096,23.139193548387095,6.0,31.0,0.1875,813.8614075701851,False,280.2443674368063,False,36.0,44.0,31.0,4151,chunk01
union_rank_only,251,50,3525,54.018366022810696,False,1.0,4.0,4.0,16.98209677419355,28.98209677419355,9.0,93.0,0.3125,54.018366022810696,False,5.234032282158039,True,2.0,2.0,4.0,3399,chunk01
union_rank_only,256,50,3649,18.74761651796645,True,1.0,2.0,2.0,25.093773584905662,37.09377358490566,16.0,106.0,0.375,18.74761651796645,True,16.2475356965014,True,9.0,8.0,5.0,3524,chunk01
union_rank_only,259,50,3773,39.31594716899188,True,1.0,7.0,5.0,12.075,24.075,6.0,40.0,0.3125,39.31594716899188,True,19.85008059085271,True,4.0,4.0,2.0,3774,chunk01
union_rank_only,261,50,3898,46.68717214122272,False,1.0,1.0,1.0,20.07673913043478,32.07673913043478,12.0,92.0,0.3125,46.68717214122272,False,3.173043086197424,True,13.0,7.0,4.0,3774,chunk01
union_rank_only,266,50,4024,8.73182821171255,True,1.0,39.0,2.0,9.964545454545457,21.96454545454545,5.0,44.0,0.125,8.73182821171255,True,8.73182821171255,True,39.0,2.0,1.0,4024,chunk01
union_rank_only,269,50,3543,684.7896510216616,False,1.0,9.0,1.0,10.925384615384615,22.925384615384612,6.0,39.0,0.125,684.7896510216616,False,7.532041265804385,True,4.0,2.0,5.0,4149,chunk01
union_rank_only,271,50,3542,657.3093286720513,False,1.0,44.0,1.0,9.57074074074074,21.57074074074074,5.0,27.0,0.125,657.3093286720513,False,18.960849223413444,True,1.0,2.0,18.0,4274,chunk01
union_rank_only,276,50,7471,2650.336616009035,False,1.0,17.0,2.0,10.281190476190476,22.281190476190478,5.0,42.0,0.1875,2650.336616009035,False,2.081395031634583,True,1.0,1.0,30.0,4399,chunk01
union_rank_only,281,50,679,1524.9222337367064,False,1.0,44.0,2.0,9.914565217391305,21.914565217391303,5.0,23.0,0.1875,1524.9222337367064,False,45.22320051365482,False,32.0,33.0,38.0,4774,chunk01
union_rank_only,286,50,5964,2289.23928091932,False,1.0,6.0,1.0,11.805454545454545,23.805454545454545,6.0,44.0,0.25,2289.23928091932,False,62.08044324373353,False,33.0,40.0,38.0,4648,chunk01
union_rank_only,288,50,6088,2255.1539348938527,False,1.0,38.0,1.0,10.197820512820511,22.197820512820517,5.0,39.0,0.1875,2255.1539348938527,False,162.36170609886472,False,45.0,42.0,31.0,4401,chunk01
union_rank_only,291,50,3294,856.3120010697285,False,1.0,19.0,1.0,11.30258064516129,23.30258064516129,5.0,62.0,0.25,856.3120010697285,False,195.84393943339256,False,11.0,22.0,25.0,4401,chunk01
union_rank_only,296,50,3419,866.6745032772563,False,1.0,11.0,1.0,10.997358490566038,22.99735849056604,5.0,53.0,0.25,866.6745032772563,False,214.23270813404844,False,32.0,33.0,28.0,4526,chunk01
union_rank_only,300,50,5062,1326.9549189725512,False,1.0,5.0,1.0,11.729444444444445,23.729444444444447,6.0,54.0,0.1875,1326.9549189725512,False,226.93049558039985,False,7.0,22.0,31.0,4651,chunk01
union_rank_only,301,50,3669,860.137510621392,False,1.0,25.0,1.0,10.313636363636364,22.313636363636363,5.0,55.0,0.125,860.137510621392,False,483.1676339771479,False,38.0,18.0,19.0,4410,chunk01
union_rank_only,306,50,6086,2161.074873686161,False,1.0,44.0,2.0,10.171315789473685,22.171315789473685,5.0,38.0,0.1875,2161.074873686161,False,24.63318312855205,True,1.0,1.0,22.0,5774,chunk01
union_rank_only,310,50,2754,1111.3233353635364,False,1.0,17.0,1.0,12.284719101123596,24.2847191011236,5.0,89.0,0.25,1111.3233353635364,False,417.1064487647876,False,50.0,42.0,34.0,4402,chunk01
union_rank_only,311,50,2754,1120.0668501556247,False,1.0,19.0,1.0,11.99669014084507,23.996690140845068,5.0,71.0,0.3125,1120.0668501556247,False,490.40651354349154,False,45.0,43.0,38.0,4151,chunk01
union_rank_only,316,50,2878,1157.9451242733749,False,1.0,42.0,1.0,10.65537037037037,21.15537037037037,5.0,54.0,0.1875,1157.9451242733749,False,509.5745479185914,False,50.0,50.0,49.0,4276,chunk01
union_rank_only,321,50,8162,687.2263923701967,False,1.0,40.0,1.0,10.868163265306125,22.868163265306123,5.0,49.0,0.25,687.2263923701967,False,105.5549280085642,False,1.0,9.0,28.0,5899,chunk01
union_rank_only,326,50,5961,2161.826138106501,False,1.0,39.0,1.0,10.339545454545457,22.33954545454545,5.0,44.0,0.1875,2161.826138106501,False,620.5165660586805,False,40.0,25.0,20.0,4276,chunk01
union_rank_only,331,50,5187,1382.3732683975722,False,1.0,23.0,1.0,11.068030303030303,23.068030303030305,5.0,66.0,0.1875,1382.3732683975722,False,641.2800956692893,False,14.0,11.0,20.0,4911,chunk01
union_rank_only,336,50,5187,1348.555555575376,False,1.0,30.0,1.0,10.755877192982457,22.755877192982457,5.0,57.0,0.1875,1348.555555575376,False,597.7582675304543,False,44.0,42.0,41.0,8163,chunk01
union_rank_only,341,50,6087,2100.953644947774,False,1.0,38.0,1.0,10.339545454545457,22.33954545454545,5.0,44.0,0.1875,2100.953644947774,False,582.1552801675982,False,14.0,39.0,47.0,8288,chunk01
union_rank_only,346,50,6087,2041.6703323527777,False,1.0,49.0,2.0,8.740652173913043,19.24065217391304,4.0,23.0,0.1875,2041.6703323527777,False,554.6601032038253,False,36.0,33.0,28.0,8412,chunk01
union_rank_only,350,50,5062,1206.6462747071005,False,1.0,5.0,1.0,11.858793103448276,23.85879310344828,6.0,58.0,0.1875,1206.6462747071005,False,384.5665590022211,False,17.0,28.0,36.0,5772,chunk01
union_rank_only,351,50,3792,910.8583666707729,False,1.0,23.0,1.0,10.722142857142856,22.722142857142856,5.0,56.0,0.1875,910.8583666707729,False,393.5587273608841,False,39.0,38.0,34.0,5772,chunk01
union_rank_only,356,50,4786,554.4212023113366,False,1.0,29.0,1.0,10.714545454545457,22.71454545454545,5.0,44.0,0.25,554.4212023113366,False,411.89044523211135,False,42.0,47.0,45.0,5773,chunk01
union_rank_only,361,50,2752,1562.1271902949163,False,1.0,6.0,1.0,12.3,24.3,6.0,60.0,0.25,1562.1271902949163,False,453.29333010163214,False,30.0,37.0,30.0,8287,chunk01
union_rank_only,366,50,2753,1580.4337414301965,False,1.0,26.0,2.0,11.198983050847456,23.198983050847456,5.0,59.0,0.25,1580.4337414301965,False,448.17430388885873,False,37.0,24.0,16.0,8288,chunk01
union_rank_only,371,50,3514,1203.7541955446716,False,1.0,8.0,1.0,12.02595238095238,24.025952380952383,6.0,63.0,0.1875,1203.7541955446716,False,441.5170975870403,False,20.0,41.0,43.0,8288,chunk01
union_rank_only,376,50,3055,1165.4147647181148,False,1.0,19.0,3.0,11.51563829787234,23.515638297872343,6.0,47.0,0.1875,1165.4147647181148,False,33.46243989006533,True,2.0,2.0,2.0,6665,chunk01
union_rank_only,381,50,3058,1186.5853465118691,False,1.0,31.0,2.0,10.572820512820511,22.572820512820517,5.0,39.0,0.25,1186.5853465118691,False,12.864052687397322,True,20.0,16.0,14.0,6666,chunk01
union_rank_only,386,50,2878,1739.9983143190402,False,1.0,19.0,1.0,11.40537037037037,23.40537037037037,5.0,54.0,0.3125,1739.9983143190402,False,437.896731514097,False,15.0,33.0,44.0,8163,chunk01
union_rank_only,387,50,2878,1749.5043032384565,False,1.0,36.0,2.0,10.5571568627451,22.5571568627451,5.0,51.0,0.1875,1749.5043032384565,False,11.455529190090122,True,1.0,1.0,4.0,6668,chunk01
union_rank_only,391,50,6086,1468.6284335990222,False,1.0,37.0,1.0,10.495555555555557,22.495555555555555,5.0,36.0,0.25,1468.6284335990222,False,494.57966940539086,False,4.0,7.0,15.0,8288,chunk01
union_rank_only,396,50,5187,704.6446259973131,False,1.0,2.0,1.0,12.40095238095238,24.400952380952383,6.0,63.0,0.25,704.6446259973131,False,511.605741173548,False,24.0,8.0,7.0,5163,chunk01
lightglue_only,186,50,1648,24.116585303341022,True,4.0,1.0,1.0,89.98674518201285,97.48674518201284,65.0,467.0,0.625,688.8220228064212,False,24.116585303341022,True,1.0,1.0,4.0,1648,chunk01
lightglue_only,191,50,1648,23.223608820880912,True,34.0,1.0,1.0,110.60378787878788,114.63277938964292,84.0,495.0,0.6875,684.0281076530047,False,23.223608820880912,True,1.0,1.0,34.0,1648,chunk01
lightglue_only,196,50,1773,29.408003084881145,True,1.0,1.0,1.0,92.20714285714286,104.20714285714286,69.0,420.0,0.625,29.408003084881145,True,29.408003084881145,True,1.0,1.0,1.0,1773,chunk01
lightglue_only,201,50,1773,23.67719489349913,True,2.0,1.0,1.0,99.67237623762377,109.91501692474306,77.0,404.0,0.625,819.5605922020729,False,23.67719489349913,True,1.0,1.0,2.0,1773,chunk01
lightglue_only,206,50,1773,24.20512488938083,True,2.0,1.0,1.0,81.00156424581004,91.24420493292934,61.0,358.0,0.5,817.2706479211315,False,24.20512488938083,True,1.0,1.0,2.0,1773,chunk01
lightglue_only,211,50,1898,26.97018565271046,True,10.0,1.0,1.0,84.11580865603645,90.51317525213749,61.0,439.0,0.5,807.5328667783117,False,26.97018565271046,True,1.0,1.0,10.0,1898,chunk01
lightglue_only,216,50,2023,23.8045294338649,True,50.0,1.0,1.0,97.00802575107296,99.35655388849682,72.0,466.0,0.625,1772.6590522852166,False,23.8045294338649,True,1.0,1.0,50.0,2023,chunk01
lightglue_only,221,50,4267,633.2042694210152,False,44.0,1.0,16.0,12.58879746835443,16.49333150208772,6.0,79.0,0.1875,2110.4768372652848,False,372.4751454628172,False,2.0,32.0,50.0,902,chunk01
lightglue_only,226,50,8161,1673.343195373056,False,9.0,1.0,2.0,12.33344262295082,18.83344262295082,6.0,61.0,0.25,866.3583299619444,False,355.40928138964125,False,25.0,46.0,44.0,1152,chunk01
lightglue_only,231,50,8288,1668.450982056715,False,8.0,1.0,3.0,12.85578947368421,19.477109817243853,6.0,76.0,0.25,785.2667667704079,False,413.26206400920375,False,31.0,31.0,34.0,4026,chunk01
lightglue_only,236,50,5312,1501.927959018859,False,24.0,1.0,7.0,13.145714285714286,17.370459157105874,6.0,84.0,0.25,1454.8874457642476,False,365.9454500380948,False,4.0,17.0,36.0,3641,chunk01
lightglue_only,241,50,8412,1579.155901285814,False,36.0,1.0,16.0,12.96379746835443,16.96379746835443,6.0,79.0,0.25,2328.826169995732,False,330.87387904786203,False,36.0,15.0,10.0,3641,chunk01
lightglue_only,246,50,6084,2242.8901837501867,False,24.0,1.0,6.0,14.496129032258064,20.22087390364965,8.0,62.0,0.25,813.8614075701851,False,280.2443674368063,False,36.0,44.0,31.0,4151,chunk01
lightglue_only,251,50,3398,33.83656940906231,True,6.0,1.0,1.0,63.3940861618799,70.34357590466307,43.0,383.0,0.4375,54.018366022810696,False,5.234032282158039,True,2.0,2.0,4.0,3399,chunk01
lightglue_only,256,50,3648,38.5941965456148,True,2.0,1.0,1.0,34.55437869822485,44.797019385344136,23.0,169.0,0.375,18.74761651796645,True,16.2475356965014,True,9.0,8.0,5.0,3524,chunk01
lightglue_only,259,50,3776,73.50896223686094,False,31.0,1.0,1.0,31.40754901960784,35.48518083176849,19.0,204.0,0.3125,39.31594716899188,True,19.85008059085271,True,4.0,4.0,2.0,3774,chunk01
lightglue_only,261,50,3898,46.68717214122272,False,1.0,1.0,1.0,20.07673913043478,32.07673913043478,12.0,92.0,0.3125,46.68717214122272,False,3.173043086197424,True,13.0,7.0,4.0,3774,chunk01
lightglue_only,266,50,4023,35.430535882178944,True,2.0,1.0,1.0,18.70971830985916,28.95235899697844,11.0,71.0,0.375,8.73182821171255,True,8.73182821171255,True,39.0,2.0,1.0,4024,chunk01
lightglue_only,269,50,4150,36.45578499835364,True,38.0,1.0,16.0,11.77813953488372,15.751468061668296,6.0,43.0,0.25,684.7896510216616,False,7.532041265804385,True,4.0,2.0,5.0,4149,chunk01
lightglue_only,271,50,4274,18.960849223413444,True,18.0,1.0,2.0,14.845,20.75921356237309,9.0,50.0,0.1875,657.3093286720513,False,18.960849223413444,True,1.0,2.0,18.0,4274,chunk01
lightglue_only,276,50,4399,2.081395031634583,True,30.0,1.0,1.0,19.761764705882356,23.857209820892685,13.0,85.0,0.125,2650.336616009035,False,2.081395031634583,True,1.0,1.0,30.0,4399,chunk01
lightglue_only,281,50,4651,71.91698111836607,False,32.0,1.0,1.0,30.54833333333333,34.608993505113155,23.0,96.0,0.125,1524.9222337367064,False,45.22320051365482,False,32.0,33.0,38.0,4774,chunk01
lightglue_only,286,50,277,1278.1238984230704,False,47.0,1.0,34.0,12.896363636363636,15.271553585351004,7.0,44.0,0.25,2289.23928091932,False,62.08044324373353,False,33.0,40.0,38.0,4648,chunk01
lightglue_only,288,50,2627,997.1755991936808,False,22.0,1.0,10.0,12.891688311688313,18.670892609821976,6.0,77.0,0.25,2255.1539348938527,False,162.36170609886472,False,45.0,42.0,31.0,4401,chunk01
lightglue_only,291,50,3418,807.6477848454399,False,8.0,1.0,2.0,13.21906976744186,19.8403901110015,6.0,86.0,0.25,856.3120010697285,False,195.84393943339256,False,11.0,22.0,25.0,4401,chunk01
lightglue_only,296,50,4384,578.5201804749794,False,11.0,1.0,3.0,12.136363636363637,18.445431703830216,6.0,55.0,0.25,866.6745032772563,False,214.23270813404844,False,32.0,33.0,28.0,4526,chunk01
lightglue_only,300,50,5061,1292.1712185392332,False,14.0,1.0,5.0,12.201052631578948,18.304620083053493,6.0,57.0,0.25,1326.9549189725512,False,226.93049558039985,False,7.0,22.0,31.0,4651,chunk01
lightglue_only,301,50,5061,1293.0025498114594,False,12.0,1.0,5.0,12.3,18.53205080756888,6.0,60.0,0.25,860.137510621392,False,483.1676339771479,False,38.0,18.0,19.0,4410,chunk01
lightglue_only,306,50,5774,24.63318312855205,True,22.0,1.0,1.0,65.15718446601943,70.9363887641531,44.0,412.0,0.375,2161.074873686161,False,24.63318312855205,True,1.0,1.0,22.0,5774,chunk01
lightglue_only,310,50,2251,1285.7579611516478,False,15.0,1.0,5.0,13.777623762376235,19.8268171008592,6.0,101.0,0.25,1111.3233353635364,False,417.1064487647876,False,50.0,42.0,34.0,4402,chunk01
lightglue_only,311,50,2251,1294.538941311317,False,9.0,1.0,3.0,14.730476190476187,21.23047619047619,6.0,126.0,0.25,1120.0668501556247,False,490.40651354349154,False,45.0,43.0,38.0,4151,chunk01
lightglue_only,316,50,2752,1207.1260199251735,False,5.0,1.0,2.0,13.365,20.54828157299975,6.0,100.0,0.1875,1157.9451242733749,False,509.5745479185914,False,50.0,50.0,49.0,4276,chunk01
lightglue_only,321,50,5899,105.5549280085642,False,28.0,1.0,9.0,13.74,17.873893419027684,6.0,100.0,0.25,687.2263923701967,False,105.5549280085642,False,1.0,9.0,28.0,5899,chunk01
lightglue_only,326,50,3546,1122.568476879796,False,46.0,1.0,10.0,13.908421052631578,17.79307278956096,7.0,76.0,0.25,2161.826138106501,False,620.5165660586805,False,40.0,25.0,20.0,4276,chunk01
lightglue_only,331,50,8222,2570.7580029101096,False,19.0,1.0,6.0,13.0,18.87649440322337,6.0,80.0,0.25,1382.3732683975722,False,641.2800956692893,False,14.0,11.0,20.0,4911,chunk01
lightglue_only,336,50,2503,1404.2872168079246,False,42.0,1.0,8.0,13.62929906542056,17.555119165193112,6.0,107.0,0.1875,1348.555555575376,False,597.7582675304543,False,44.0,42.0,41.0,8163,chunk01
lightglue_only,341,50,3669,1037.3028289000156,False,12.0,1.0,3.0,13.07268292682927,19.304733734398148,6.0,82.0,0.25,2100.953644947774,False,582.1552801675982,False,14.0,39.0,47.0,8288,chunk01
lightglue_only,346,50,3672,1063.7148498834954,False,32.0,1.0,10.0,12.409324324324324,16.469984496104146,6.0,74.0,0.1875,2041.6703323527777,False,554.6601032038253,False,36.0,33.0,28.0,8412,chunk01
lightglue_only,350,50,3764,993.0227765219356,False,19.0,1.0,8.0,12.82,17.19649440322337,6.0,75.0,0.25,1206.6462747071005,False,384.5665590022211,False,17.0,28.0,36.0,5772,chunk01
lightglue_only,351,50,4535,627.9972278370399,False,6.0,1.0,4.0,12.60782608695652,19.5573158297397,6.0,69.0,0.25,910.8583666707729,False,393.5587273608841,False,39.0,38.0,34.0,5772,chunk01
lightglue_only,356,50,3253,1397.805465248461,False,41.0,1.0,16.0,13.0,16.937042571331638,6.0,80.0,0.25,554.4212023113366,False,411.89044523211135,False,42.0,47.0,45.0,5773,chunk01
lightglue_only,361,50,3640,1077.0301082074643,False,29.0,1.0,6.0,15.495294117647058,19.60946614670937,7.0,119.0,0.25,1562.1271902949163,False,453.29333010163214,False,30.0,37.0,30.0,8287,chunk01
lightglue_only,366,50,5707,1645.7971828766897,False,11.0,1.0,4.0,14.08567901234568,20.394747079812262,7.0,81.0,0.25,1580.4337414301965,False,448.17430388885873,False,37.0,24.0,16.0,8288,chunk01
lightglue_only,371,50,5708,1620.7077590469669,False,13.0,1.0,9.0,12.81,18.97410058867569,6.0,64.0,0.3125,1203.7541955446716,False,441.5170975870403,False,20.0,41.0,43.0,8288,chunk01
lightglue_only,376,50,6666,67.18200454558054,False,8.0,1.0,1.0,38.61997076023392,46.74129110379357,28.0,171.0,0.1875,1165.4147647181148,False,33.46243989006533,True,2.0,2.0,2.0,6665,chunk01
lightglue_only,381,50,6667,42.33542247938391,False,4.0,1.0,1.0,20.132328767123287,29.132328767123287,13.0,73.0,0.25,1186.5853465118691,False,12.864052687397322,True,20.0,16.0,14.0,6666,chunk01
lightglue_only,386,50,5069,1033.7617045909224,False,7.0,1.0,4.0,13.182352941176472,19.95013977923184,6.0,85.0,0.25,1739.9983143190402,False,437.896731514097,False,15.0,33.0,44.0,8163,chunk01
lightglue_only,387,50,6668,11.455529190090122,True,4.0,1.0,1.0,33.990425531914894,42.990425531914894,20.0,235.0,0.375,1749.5043032384565,False,11.455529190090122,True,1.0,1.0,4.0,6668,chunk01
lightglue_only,391,50,3667,852.193658084036,False,39.0,1.0,11.0,13.97897435897436,17.939743281804883,7.0,78.0,0.25,1468.6284335990222,False,494.57966940539086,False,4.0,7.0,15.0,8288,chunk01
lightglue_only,396,50,3447,1291.1630084054386,False,26.0,1.0,9.0,12.991666666666667,17.16836347749577,6.0,90.0,0.1875,704.6446259973131,False,511.605741173548,False,24.0,8.0,7.0,5163,chunk01
lightglue_plus_union_prior,186,50,1648,24.116585303341022,True,4.0,1.0,1.0,89.98674518201285,97.48674518201284,65.0,467.0,0.625,688.8220228064212,False,24.116585303341022,True,1.0,1.0,4.0,1648,chunk01
lightglue_plus_union_prior,191,50,1648,23.223608820880912,True,34.0,1.0,1.0,110.60378787878788,114.63277938964292,84.0,495.0,0.6875,684.0281076530047,False,23.223608820880912,True,1.0,1.0,34.0,1648,chunk01
lightglue_plus_union_prior,196,50,1773,29.408003084881145,True,1.0,1.0,1.0,92.20714285714286,104.20714285714286,69.0,420.0,0.625,29.408003084881145,True,29.408003084881145,True,1.0,1.0,1.0,1773,chunk01
lightglue_plus_union_prior,201,50,1773,23.67719489349913,True,2.0,1.0,1.0,99.67237623762377,109.91501692474306,77.0,404.0,0.625,819.5605922020729,False,23.67719489349913,True,1.0,1.0,2.0,1773,chunk01
lightglue_plus_union_prior,206,50,1773,24.20512488938083,True,2.0,1.0,1.0,81.00156424581004,91.24420493292934,61.0,358.0,0.5,817.2706479211315,False,24.20512488938083,True,1.0,1.0,2.0,1773,chunk01
lightglue_plus_union_prior,211,50,1898,26.97018565271046,True,10.0,1.0,1.0,84.11580865603645,90.51317525213749,61.0,439.0,0.5,807.5328667783117,False,26.97018565271046,True,1.0,1.0,10.0,1898,chunk01
lightglue_plus_union_prior,216,50,2023,23.8045294338649,True,50.0,1.0,1.0,97.00802575107296,99.35655388849682,72.0,466.0,0.625,1772.6590522852166,False,23.8045294338649,True,1.0,1.0,50.0,2023,chunk01
lightglue_plus_union_prior,221,50,6573,2110.4768372652848,False,1.0,40.0,1.0,10.096428571428572,22.09642857142857,5.0,35.0,0.1875,2110.4768372652848,False,372.4751454628172,False,2.0,32.0,50.0,902,chunk01
lightglue_plus_union_prior,226,50,4913,866.3583299619444,False,1.0,4.0,1.0,11.574795918367348,23.574795918367347,6.0,49.0,0.1875,866.3583299619444,False,355.40928138964125,False,25.0,46.0,44.0,1152,chunk01
