token,variant,status,satellite_candidates,runtime_s,uav_image_path,uav_lon,uav_lat,top1_tile_id,top1_error_m,top1_hit_le_threshold,oracle_topk_error_m,oracle_topk_hit_le_threshold,first_correct_rank,best_correct_error_m
259,v3_green_suppressed,ok,8625,0.16733384132385254,data/raw/satloc/part_1/UAV Data/traj01/259@258243@112.808561@28.296746.png,112.808561,28.296746,03774,19.85008059085271,True,19.85008059085271,True,1,15.12195229954549
259,v5_edge_magnitude,ok,8625,0.18505501747131348,data/raw/satloc/part_1/UAV Data/traj01/259@258243@112.808561@28.296746.png,112.808561,28.296746,03773,39.315947168991876,True,15.12195229954549,True,1,15.12195229954549
259,v8_lab_logchroma_fused,ok,8625,0.18384790420532227,data/raw/satloc/part_1/UAV Data/traj01/259@258243@112.808561@28.296746.png,112.808561,28.296746,03774,19.85008059085271,True,19.85008059085271,True,1,15.12195229954549
259,v9_canny_structure,ok,8625,0.11290502548217773,data/raw/satloc/part_1/UAV Data/traj01/259@258243@112.808561@28.296746.png,112.808561,28.296746,03773,39.315947168991876,True,19.85008059085271,True,1,15.12195229954549
261,v3_green_suppressed,ok,8625,0.11792206764221191,data/raw/satloc/part_1/UAV Data/traj01/261@260245@112.808563@28.296540.png,112.808563,28.29654,00905,833.1568211876532,False,3.1730430861974237,True,3,3.1730430861974237
261,v5_edge_magnitude,ok,8625,0.1668872833251953,data/raw/satloc/part_1/UAV Data/traj01/261@260245@112.808563@28.296540.png,112.808563,28.29654,03774,3.1730430861974237,True,3.1730430861974237,True,1,3.1730430861974237
261,v8_lab_logchroma_fused,ok,8625,0.12243318557739258,data/raw/satloc/part_1/UAV Data/traj01/261@260245@112.808563@28.296540.png,112.808563,28.29654,01030,799.4171779389142,False,3.1730430861974237,True,3,3.1730430861974237
261,v9_canny_structure,ok,8625,0.10661792755126953,data/raw/satloc/part_1/UAV Data/traj01/261@260245@112.808563@28.296540.png,112.808563,28.29654,03898,46.68717214122272,False,3.1730430861974237,True,2,3.1730430861974237
266,v3_green_suppressed,ok,8625,0.11302781105041504,data/raw/satloc/part_1/UAV Data/traj01/266@265250@112.808565@28.296018.png,112.808565,28.296018,04024,8.73182821171255,True,8.73182821171255,True,1,8.73182821171255
266,v5_edge_magnitude,ok,8625,0.10473132133483887,data/raw/satloc/part_1/UAV Data/traj01/266@265250@112.808565@28.296018.png,112.808565,28.296018,04024,8.73182821171255,True,8.73182821171255,True,1,8.73182821171255
266,v8_lab_logchroma_fused,ok,8625,0.1670060157775879,data/raw/satloc/part_1/UAV Data/traj01/266@265250@112.808565@28.296018.png,112.808565,28.296018,04024,8.73182821171255,True,8.73182821171255,True,1,8.73182821171255
266,v9_canny_structure,ok,8625,0.12956809997558594,data/raw/satloc/part_1/UAV Data/traj01/266@265250@112.808565@28.296018.png,112.808565,28.296018,04024,8.73182821171255,True,8.73182821171255,True,1,8.73182821171255
269,v3_green_suppressed,ok,8625,0.1330430507659912,data/raw/satloc/part_1/UAV Data/traj01/269@268253@112.808563@28.295693.png,112.808563,28.295693,03543,684.7896510216616,False,7.532041265804385,True,34,7.532041265804385
269,v5_edge_magnitude,ok,8625,0.10540914535522461,data/raw/satloc/part_1/UAV Data/traj01/269@268253@112.808563@28.295693.png,112.808563,28.295693,01755,932.3302358437103,False,7.532041265804385,True,4,7.532041265804385
269,v8_lab_logchroma_fused,ok,8625,0.11678528785705566,data/raw/satloc/part_1/UAV Data/traj01/269@268253@112.808563@28.295693.png,112.808563,28.295693,03543,684.7896510216616,False,7.532041265804385,True,16,7.532041265804385
269,v9_canny_structure,ok,8625,0.10088968276977539,data/raw/satloc/part_1/UAV Data/traj01/269@268253@112.808563@28.295693.png,112.808563,28.295693,00275,1075.5621173838877,False,7.532041265804385,True,24,7.532041265804385
271,v3_green_suppressed,ok,8625,0.10778474807739258,data/raw/satloc/part_1/UAV Data/traj01/271@270255@112.808564@28.295482.png,112.808564,28.295482,01283,877.5214910673426,False,334.6104528956926,False,201,15.983016288323393
271,v5_edge_magnitude,ok,8625,0.10503888130187988,data/raw/satloc/part_1/UAV Data/traj01/271@270255@112.808564@28.295482.png,112.808564,28.295482,00527,1033.98204486311,False,18.960849223413444,True,36,15.983016288323393
271,v8_lab_logchroma_fused,ok,8625,0.12114095687866211,data/raw/satloc/part_1/UAV Data/traj01/271@270255@112.808564@28.295482.png,112.808564,28.295482,03542,657.3093286720513,False,18.960849223413444,True,49,15.983016288323393
271,v9_canny_structure,ok,8625,0.10170221328735352,data/raw/satloc/part_1/UAV Data/traj01/271@270255@112.808564@28.295482.png,112.808564,28.295482,01661,828.4535906714736,False,18.960849223413444,True,22,15.983016288323393
276,v3_green_suppressed,ok,8625,0.11850810050964355,data/raw/satloc/part_1/UAV Data/traj01/276@275259@112.808559@28.294982.png,112.808559,28.294982,08567,1892.4036727463822,False,392.1521281508405,False,174,2.081395031634583
276,v5_edge_magnitude,ok,8625,0.10648608207702637,data/raw/satloc/part_1/UAV Data/traj01/276@275259@112.808559@28.294982.png,112.808559,28.294982,00034,1273.0011143974114,False,2.081395031634583,True,48,2.081395031634583
276,v8_lab_logchroma_fused,ok,8625,0.11691904067993164,data/raw/satloc/part_1/UAV Data/traj01/276@275259@112.808559@28.294982.png,112.808559,28.294982,03667,664.0660109064698,False,98.37103668064854,False,83,2.081395031634583
276,v9_canny_structure,ok,8625,0.1023259162902832,data/raw/satloc/part_1/UAV Data/traj01/276@275259@112.808559@28.294982.png,112.808559,28.294982,01786,846.5926811944189,False,2.081395031634583,True,15,2.081395031634583
281,v3_green_suppressed,ok,8625,0.10511517524719238,data/raw/satloc/part_1/UAV Data/traj01/281@280264@112.808557@28.294462.png,112.808557,28.294462,03669,749.550183705232,False,45.223200513654824,False,245,10.373380214977477
281,v5_edge_magnitude,ok,8625,0.10336089134216309,data/raw/satloc/part_1/UAV Data/traj01/281@280264@112.808557@28.294462.png,112.808557,28.294462,00679,1524.9222337367064,False,10.373380214977477,True,14,10.373380214977477
281,v8_lab_logchroma_fused,ok,8625,0.11677098274230957,data/raw/satloc/part_1/UAV Data/traj01/281@280264@112.808557@28.294462.png,112.808557,28.294462,00679,1524.9222337367064,False,56.29885890665556,False,57,10.373380214977477
281,v9_canny_structure,ok,8625,0.09792304039001465,data/raw/satloc/part_1/UAV Data/traj01/281@280264@112.808557@28.294462.png,112.808557,28.294462,01523,863.3219903150424,False,56.29885890665556,False,70,10.373380214977477
286,v3_green_suppressed,ok,8625,0.1377110481262207,data/raw/satloc/part_1/UAV Data/traj01/286@285269@112.808566@28.293905.png,112.808566,28.293905,06450,1833.925779183216,False,237.14676349337176,False,636,16.739258124651368
286,v5_edge_magnitude,ok,8625,0.1488969326019287,data/raw/satloc/part_1/UAV Data/traj01/286@285269@112.808566@28.293905.png,112.808566,28.293905,05964,2289.2392809193198,False,62.08044324373353,False,69,16.739258124651368
286,v8_lab_logchroma_fused,ok,8625,0.15282607078552246,data/raw/satloc/part_1/UAV Data/traj01/286@285269@112.808566@28.293905.png,112.808566,28.293905,02877,938.7964228563748,False,140.36210752606559,False,76,16.739258124651368
286,v9_canny_structure,ok,8625,0.1134028434753418,data/raw/satloc/part_1/UAV Data/traj01/286@285269@112.808566@28.293905.png,112.808566,28.293905,05964,2289.2392809193198,False,62.08044324373353,False,246,16.739258124651368
288,v3_green_suppressed,ok,8625,0.11069989204406738,data/raw/satloc/part_1/UAV Data/traj01/288@287271@112.808574@28.293678.png,112.808574,28.293678,06088,2255.1539348938527,False,257.5176553133976,False,887,7.06256806217148
288,v5_edge_magnitude,ok,8625,0.10956859588623047,data/raw/satloc/part_1/UAV Data/traj01/288@287271@112.808574@28.293678.png,112.808574,28.293678,06088,2255.1539348938527,False,84.57619397491365,False,743,7.06256806217148
288,v8_lab_logchroma_fused,ok,8625,0.1201009750366211,data/raw/satloc/part_1/UAV Data/traj01/288@287271@112.808574@28.293678.png,112.808574,28.293678,06088,2255.1539348938527,False,44.911878175638485,False,126,7.06256806217148
288,v9_canny_structure,ok,8625,0.1060028076171875,data/raw/satloc/part_1/UAV Data/traj01/288@287271@112.808574@28.293678.png,112.808574,28.293678,06088,2255.1539348938527,False,216.56494596509535,False,1399,7.06256806217148
291,v3_green_suppressed,ok,8625,0.11234402656555176,data/raw/satloc/part_1/UAV Data/traj01/291@290273@112.808586@28.293347.png,112.808586,28.293347,04812,1327.5359621326686,False,419.76438593584817,False,1711,9.065750154816083
291,v5_edge_magnitude,ok,8625,0.10823202133178711,data/raw/satloc/part_1/UAV Data/traj01/291@290273@112.808586@28.293347.png,112.808586,28.293347,03919,768.0739575672052,False,163.5750733874768,False,1180,9.065750154816083
291,v8_lab_logchroma_fused,ok,8625,0.12134408950805664,data/raw/satloc/part_1/UAV Data/traj01/291@290273@112.808586@28.293347.png,112.808586,28.293347,04786,424.8340979670081,False,195.84393943339256,False,215,9.065750154816083
291,v9_canny_structure,ok,8625,0.10388612747192383,data/raw/satloc/part_1/UAV Data/traj01/291@290273@112.808586@28.293347.png,112.808586,28.293347,01261,1150.432726131448,False,258.47716899103364,False,788,9.065750154816083
296,v3_green_suppressed,ok,8625,0.110015869140625,data/raw/satloc/part_1/UAV Data/traj01/296@4003@112.808605@28.292852.png,112.808605,28.292852,03419,866.6745032772563,False,538.7653024677124,False,2238,6.741327784724255
296,v5_edge_magnitude,ok,8625,0.10476398468017578,data/raw/satloc/part_1/UAV Data/traj01/296@4003@112.808605@28.292852.png,112.808605,28.292852,04383,610.4956621302017,False,214.23270813404844,False,2046,6.741327784724255
296,v8_lab_logchroma_fused,ok,8625,0.11954689025878906,data/raw/satloc/part_1/UAV Data/traj01/296@4003@112.808605@28.292852.png,112.808605,28.292852,05962,2203.5884096305376,False,214.23270813404844,False,501,6.741327784724255
296,v9_canny_structure,ok,8625,0.10577392578125,data/raw/satloc/part_1/UAV Data/traj01/296@4003@112.808605@28.292852.png,112.808605,28.292852,00025,1461.0524035730925,False,315.49508545185785,False,1025,6.741327784724255
300,v3_green_suppressed,ok,8625,0.11055493354797363,data/raw/satloc/part_1/UAV Data/traj01/300@8007@112.808617@28.292415.png,112.808617,28.292415,05062,1326.9549189725512,False,357.4760063074158,False,235,9.03514269662788
300,v5_edge_magnitude,ok,8625,0.10587215423583984,data/raw/satloc/part_1/UAV Data/traj01/300@8007@112.808617@28.292415.png,112.808617,28.292415,05062,1326.9549189725512,False,226.93049558039985,False,170,9.03514269662788
300,v8_lab_logchroma_fused,ok,8625,0.11798620223999023,data/raw/satloc/part_1/UAV Data/traj01/300@8007@112.808617@28.292415.png,112.808617,28.292415,05062,1326.9549189725512,False,226.93049558039985,False,186,9.03514269662788
300,v9_canny_structure,ok,8625,0.10796594619750977,data/raw/satloc/part_1/UAV Data/traj01/300@8007@112.808617@28.292415.png,112.808617,28.292415,00904,1276.2539285554456,False,647.4983554747749,False,118,9.03514269662788
301,v3_green_suppressed,ok,8625,0.11147785186767578,data/raw/satloc/part_1/UAV Data/traj01/301@9008@112.808620@28.292305.png,112.80862,28.292305,05062,1327.7567837155416,False,483.1676339771479,False,279,15.625121196425674
301,v5_edge_magnitude,ok,8625,0.10843110084533691,data/raw/satloc/part_1/UAV Data/traj01/301@9008@112.808620@28.292305.png,112.80862,28.292305,01143,1226.1410750542486,False,272.35347855089844,False,364,15.625121196425674
301,v8_lab_logchroma_fused,ok,8625,0.12809491157531738,data/raw/satloc/part_1/UAV Data/traj01/301@9008@112.808620@28.292305.png,112.80862,28.292305,05062,1327.7567837155416,False,409.34866222745586,False,200,15.625121196425674
301,v9_canny_structure,ok,8625,0.10339498519897461,data/raw/satloc/part_1/UAV Data/traj01/301@9008@112.808620@28.292305.png,112.80862,28.292305,00904,1288.3386409345455,False,670.4256383284059,False,192,15.625121196425674
306,v3_green_suppressed,ok,8625,0.11037302017211914,data/raw/satloc/part_1/UAV Data/traj01/306@14013@112.808628@28.291759.png,112.808628,28.291759,06086,2161.0748736861606,False,24.63318312855205,True,42,12.28033223787282
306,v5_edge_magnitude,ok,8625,0.13055205345153809,data/raw/satloc/part_1/UAV Data/traj01/306@14013@112.808628@28.291759.png,112.808628,28.291759,06086,2161.0748736861606,False,24.63318312855205,True,48,12.28033223787282
306,v8_lab_logchroma_fused,ok,8625,0.11440110206604004,data/raw/satloc/part_1/UAV Data/traj01/306@14013@112.808628@28.291759.png,112.808628,28.291759,06086,2161.0748736861606,False,24.63318312855205,True,26,12.28033223787282
306,v9_canny_structure,ok,8625,0.1035308837890625,data/raw/satloc/part_1/UAV Data/traj01/306@14013@112.808628@28.291759.png,112.808628,28.291759,00779,1383.097112837233,False,669.3327078295885,False,327,12.28033223787282
310,v3_green_suppressed,ok,8625,0.11218619346618652,data/raw/satloc/part_1/UAV Data/traj01/310@18017@112.808637@28.291352.png,112.808637,28.291352,02752,1156.8616725506736,False,490.64360794792304,False,79,15.110351948295593
310,v5_edge_magnitude,ok,8625,0.10521602630615234,data/raw/satloc/part_1/UAV Data/traj01/310@18017@112.808637@28.291352.png,112.808637,28.291352,04508,675.6894414908701,False,417.10644876478756,False,126,15.110351948295593
310,v8_lab_logchroma_fused,ok,8625,0.13058900833129883,data/raw/satloc/part_1/UAV Data/traj01/310@18017@112.808637@28.291352.png,112.808637,28.291352,02752,1156.8616725506736,False,15.110351948295593,True,44,15.110351948295593
310,v9_canny_structure,ok,8625,0.10689496994018555,data/raw/satloc/part_1/UAV Data/traj01/310@18017@112.808637@28.291352.png,112.808637,28.291352,00904,1393.2519150051507,False,417.10644876478756,False,354,15.110351948295593
311,v3_green_suppressed,ok,8625,0.11312675476074219,data/raw/satloc/part_1/UAV Data/traj01/311@19017@112.808639@28.291252.png,112.808639,28.291252,02753,1142.3612796731963,False,496.59061148665876,False,102,7.139580891718417
311,v5_edge_magnitude,ok,8625,0.1005561351776123,data/raw/satloc/part_1/UAV Data/traj01/311@19017@112.808639@28.291252.png,112.808639,28.291252,04508,682.0116856349375,False,427.8761103224427,False,176,7.139580891718417
311,v8_lab_logchroma_fused,ok,8625,0.11760568618774414,data/raw/satloc/part_1/UAV Data/traj01/311@19017@112.808639@28.291252.png,112.808639,28.291252,02752,1165.2753173994338,False,468.0097381208865,False,52,7.139580891718417
311,v9_canny_structure,ok,8625,0.09948086738586426,data/raw/satloc/part_1/UAV Data/traj01/311@19017@112.808639@28.291252.png,112.808639,28.291252,00904,1404.2674257547926,False,461.3208390978249,False,642,7.139580891718417
316,v3_green_suppressed,ok,8625,0.11121797561645508,data/raw/satloc/part_1/UAV Data/traj01/316@24022@112.808650@28.290763.png,112.80865,28.290763,02878,1157.9451242733749,False,584.0184403098389,False,194,18.616584592509607
316,v5_edge_magnitude,ok,8625,0.10359501838684082,data/raw/satloc/part_1/UAV Data/traj01/316@24022@112.808650@28.290763.png,112.80865,28.290763,05835,2123.746262409644,False,474.9354698020681,False,273,18.616584592509607
316,v8_lab_logchroma_fused,ok,8625,0.1185910701751709,data/raw/satloc/part_1/UAV Data/traj01/316@24022@112.808650@28.290763.png,112.80865,28.290763,02878,1157.9451242733749,False,52.42003808401264,False,60,18.616584592509607
316,v9_canny_structure,ok,8625,0.10032486915588379,data/raw/satloc/part_1/UAV Data/traj01/316@24022@112.808650@28.290763.png,112.80865,28.290763,00905,1462.5477207419235,False,353.57313906495835,False,1075,18.616584592509607
321,v3_green_suppressed,ok,8625,0.11081790924072266,data/raw/satloc/part_1/UAV Data/traj01/321@29027@112.808657@28.290283.png,112.808657,28.290283,02878,1199.8734471319121,False,105.55492800856419,False,602,8.451150831804522
321,v5_edge_magnitude,ok,8625,0.11440110206604004,data/raw/satloc/part_1/UAV Data/traj01/321@29027@112.808657@28.290283.png,112.808657,28.290283,03795,1006.7731687907739,False,567.385471651486,False,552,8.451150831804522
321,v8_lab_logchroma_fused,ok,8625,0.12768197059631348,data/raw/satloc/part_1/UAV Data/traj01/321@29027@112.808657@28.290283.png,112.808657,28.290283,05185,1287.5022633350416,False,105.55492800856419,False,301,8.451150831804522
321,v9_canny_structure,ok,8625,0.10349178314208984,data/raw/satloc/part_1/UAV Data/traj01/321@29027@112.808657@28.290283.png,112.808657,28.290283,00906,1520.3634343208814,False,508.3157207846215,False,218,8.451150831804522
326,v3_green_suppressed,ok,8625,0.1131892204284668,data/raw/satloc/part_1/UAV Data/traj01/326@34032@112.808663@28.289758.png,112.808663,28.289758,02878,1246.6386014055959,False,76.19087062077784,False,417,14.226402275032617
326,v5_edge_magnitude,ok,8625,0.11115288734436035,data/raw/satloc/part_1/UAV Data/traj01/326@34032@112.808663@28.289758.png,112.808663,28.289758,05961,2161.826138106501,False,590.4222349771599,False,299,14.226402275032617
326,v8_lab_logchroma_fused,ok,8625,0.12266397476196289,data/raw/satloc/part_1/UAV Data/traj01/326@34032@112.808663@28.289758.png,112.808663,28.289758,04535,663.7835354580045,False,213.60033289026126,False,108,14.226402275032617
326,v9_canny_structure,ok,8625,0.10267901420593262,data/raw/satloc/part_1/UAV Data/traj01/326@34032@112.808663@28.289758.png,112.808663,28.289758,05060,1312.8700521033638,False,531.1828442800938,False,491,14.226402275032617
331,v3_green_suppressed,ok,8625,0.11311197280883789,data/raw/satloc/part_1/UAV Data/traj01/331@39036@112.808687@28.289289.png,112.808687,28.289289,05187,1382.3732683975722,False,605.1523713701581,False,811,12.97299267573611
331,v5_edge_magnitude,ok,8625,0.10933089256286621,data/raw/satloc/part_1/UAV Data/traj01/331@39036@112.808687@28.289289.png,112.808687,28.289289,04544,911.9381750172522,False,565.4166992143903,False,1243,12.97299267573611
331,v8_lab_logchroma_fused,ok,8625,0.15524578094482422,data/raw/satloc/part_1/UAV Data/traj01/331@39036@112.808687@28.289289.png,112.808687,28.289289,03640,904.878518922376,False,263.48804184654074,False,447,12.97299267573611
331,v9_canny_structure,ok,8625,0.10380220413208008,data/raw/satloc/part_1/UAV Data/traj01/331@39036@112.808687@28.289289.png,112.808687,28.289289,00653,1687.1911695585243,False,565.4432387906145,False,1977,12.97299267573611
336,v3_green_suppressed,ok,8625,0.1123661994934082,data/raw/satloc/part_1/UAV Data/traj01/336@44041@112.809076@28.289222.png,112.809076,28.289222,02626,1416.3278828866985,False,633.0938242332284,False,536,19.975536609477928
336,v5_edge_magnitude,ok,8625,0.10479211807250977,data/raw/satloc/part_1/UAV Data/traj01/336@44041@112.809076@28.289222.png,112.809076,28.289222,04507,884.4445840855004,False,572.7387349930472,False,822,19.975536609477928
336,v8_lab_logchroma_fused,ok,8625,0.1181797981262207,data/raw/satloc/part_1/UAV Data/traj01/336@44041@112.809076@28.289222.png,112.809076,28.289222,04785,633.0938242332284,False,284.34643806948355,False,315,19.975536609477928
336,v9_canny_structure,ok,8625,0.10176587104797363,data/raw/satloc/part_1/UAV Data/traj01/336@44041@112.809076@28.289222.png,112.809076,28.289222,00778,1657.2956154551523,False,519.7894156763977,False,1490,19.975536609477928
341,v3_green_suppressed,ok,8625,0.11002087593078613,data/raw/satloc/part_1/UAV Data/traj01/341@49046@112.809665@28.289216.png,112.809665,28.289216,06087,2100.953644947774,False,38.47722484597054,True,42,14.5513028999152
341,v5_edge_magnitude,ok,8625,0.10805010795593262,data/raw/satloc/part_1/UAV Data/traj01/341@49046@112.809665@28.289216.png,112.809665,28.289216,06087,2100.953644947774,False,609.1055523927289,False,95,14.5513028999152
341,v8_lab_logchroma_fused,ok,8625,0.11640620231628418,data/raw/satloc/part_1/UAV Data/traj01/341@49046@112.809665@28.289216.png,112.809665,28.289216,06087,2100.953644947774,False,202.27646010168178,False,218,14.5513028999152
341,v9_canny_structure,ok,8625,0.11614298820495605,data/raw/satloc/part_1/UAV Data/traj01/341@49046@112.809665@28.289216.png,112.809665,28.289216,00779,1656.8797907884193,False,642.8845968332058,False,579,14.5513028999152
346,v3_green_suppressed,ok,8625,0.12848711013793945,data/raw/satloc/part_1/UAV Data/traj01/346@54051@112.810273@28.289216.png,112.810273,28.289216,02750,1487.3303266477358,False,554.6601032038253,False,265,16.38470167615006
346,v5_edge_magnitude,ok,8625,0.10508489608764648,data/raw/satloc/part_1/UAV Data/traj01/346@54051@112.810273@28.289216.png,112.810273,28.289216,05835,1980.0583928582448,False,554.6601032038253,False,276,16.38470167615006
346,v8_lab_logchroma_fused,ok,8625,0.1191110610961914,data/raw/satloc/part_1/UAV Data/traj01/346@54051@112.810273@28.289216.png,112.810273,28.289216,06087,2041.6703323527777,False,350.56631052032606,False,421,16.38470167615006
346,v9_canny_structure,ok,8625,0.10399007797241211,data/raw/satloc/part_1/UAV Data/traj01/346@54051@112.810273@28.289216.png,112.810273,28.289216,01030,1586.2486778603952,False,564.1896640777685,False,628,16.38470167615006
350,v3_green_suppressed,ok,8625,0.10957098007202148,data/raw/satloc/part_1/UAV Data/traj01/350@58054@112.810763@28.289216.png,112.810763,28.289216,02751,1496.1844869657207,False,384.5665590022211,False,458,15.252892606015108
350,v5_edge_magnitude,ok,8625,0.10378694534301758,data/raw/satloc/part_1/UAV Data/traj01/350@58054@112.810763@28.289216.png,112.810763,28.289216,04402,652.2063439582713,False,531.4024450746268,False,416,15.252892606015108
350,v8_lab_logchroma_fused,ok,8625,0.12008500099182129,data/raw/satloc/part_1/UAV Data/traj01/350@58054@112.810763@28.289216.png,112.810763,28.289216,05186,1161.0688013379618,False,384.5665590022211,False,321,15.252892606015108
350,v9_canny_structure,ok,8625,0.10467815399169922,data/raw/satloc/part_1/UAV Data/traj01/350@58054@112.810763@28.289216.png,112.810763,28.289216,00150,1838.9011408085696,False,438.6961521685775,False,866,15.252892606015108
351,v3_green_suppressed,ok,8625,0.10975480079650879,data/raw/satloc/part_1/UAV Data/traj01/351@59055@112.810886@28.289216.png,112.810886,28.289216,02751,1504.4013554762294,False,393.5587273608841,False,434,22.405818002273833
351,v5_edge_magnitude,ok,8625,0.11311697959899902,data/raw/satloc/part_1/UAV Data/traj01/351@59055@112.810886@28.289216.png,112.810886,28.289216,04402,654.3433844865912,False,526.0901676550022,False,426,22.405818002273833
351,v8_lab_logchroma_fused,ok,8625,0.12787199020385742,data/raw/satloc/part_1/UAV Data/traj01/351@59055@112.810886@28.289216.png,112.810886,28.289216,05186,1149.9046866120314,False,393.5587273608841,False,318,22.405818002273833
351,v9_canny_structure,ok,8625,0.10167813301086426,data/raw/satloc/part_1/UAV Data/traj01/351@59055@112.810886@28.289216.png,112.810886,28.289216,00903,1622.9240107429084,False,434.1873610558586,False,626,22.405818002273833
356,v3_green_suppressed,ok,8625,0.11529874801635742,data/raw/satloc/part_1/UAV Data/traj01/356@64060@112.811487@28.289216.png,112.811487,28.289216,02751,1545.271977921328,False,411.89044523211135,False,443,15.644123120879174
356,v5_edge_magnitude,ok,8625,0.10159111022949219,data/raw/satloc/part_1/UAV Data/traj01/356@64060@112.811487@28.289216.png,112.811487,28.289216,04151,744.6422447711398,False,470.71793339714156,False,632,15.644123120879174
356,v8_lab_logchroma_fused,ok,8625,0.11501502990722656,data/raw/satloc/part_1/UAV Data/traj01/356@64060@112.811487@28.289216.png,112.811487,28.289216,04786,554.4212023113366,False,390.8977540984801,False,285,15.644123120879174
356,v9_canny_structure,ok,8625,0.10399413108825684,data/raw/satloc/part_1/UAV Data/traj01/356@64060@112.811487@28.289216.png,112.811487,28.289216,00275,1812.587297707166,False,439.1686589098703,False,339,15.644123120879174
361,v3_green_suppressed,ok,8625,0.10952067375183105,data/raw/satloc/part_1/UAV Data/traj01/361@69065@112.812090@28.289219.png,112.81209,28.289219,02753,1537.4557055204434,False,453.29333010163214,False,334,14.743231794989285
361,v5_edge_magnitude,ok,8625,0.10230612754821777,data/raw/satloc/part_1/UAV Data/traj01/361@69065@112.812090@28.289219.png,112.81209,28.289219,03514,1126.0262689649117,False,429.9113998416338,False,805,14.743231794989285
361,v8_lab_logchroma_fused,ok,8625,0.11544489860534668,data/raw/satloc/part_1/UAV Data/traj01/361@69065@112.812090@28.289219.png,112.81209,28.289219,03514,1126.0262689649117,False,410.72805855044487,False,499,14.743231794989285
361,v9_canny_structure,ok,8625,0.10364007949829102,data/raw/satloc/part_1/UAV Data/traj01/361@69065@112.812090@28.289219.png,112.81209,28.289219,00150,1855.7789103692407,False,419.49005563059643,False,584,14.743231794989285
366,v3_green_suppressed,ok,8625,0.12551188468933105,data/raw/satloc/part_1/UAV Data/traj01/366@74069@112.812712@28.289223.png,112.812712,28.289223,03003,1532.830388751366,False,443.013746107891,False,99,19.136413677343455
366,v5_edge_magnitude,ok,8625,0.10473895072937012,data/raw/satloc/part_1/UAV Data/traj01/366@74069@112.812712@28.289223.png,112.812712,28.289223,05706,1611.4528502390053,False,448.17430388885873,False,217,19.136413677343455
366,v8_lab_logchroma_fused,ok,8625,0.11594581604003906,data/raw/satloc/part_1/UAV Data/traj01/366@74069@112.812712@28.289223.png,112.812712,28.289223,03640,1114.9823303511762,False,448.17430388885873,False,169,19.136413677343455
366,v9_canny_structure,ok,8625,0.1043851375579834,data/raw/satloc/part_1/UAV Data/traj01/366@74069@112.812712@28.289223.png,112.812712,28.289223,01639,1599.4810658568995,False,512.4888206827807,False,210,19.136413677343455
371,v3_green_suppressed,ok,8625,0.11670184135437012,data/raw/satloc/part_1/UAV Data/traj01/371@79074@112.813328@28.289228.png,112.813328,28.289228,05707,1586.3792878501977,False,441.5170975870403,False,224,17.646700834951496
371,v5_edge_magnitude,ok,8625,0.1004037857055664,data/raw/satloc/part_1/UAV Data/traj01/371@79074@112.813328@28.289228.png,112.813328,28.289228,05707,1586.3792878501977,False,1024.8332247957624,False,327,17.646700834951496
371,v8_lab_logchroma_fused,ok,8625,0.11588001251220703,data/raw/satloc/part_1/UAV Data/traj01/371@79074@112.813328@28.289228.png,112.813328,28.289228,03514,1203.7541955446716,False,441.5170975870403,False,230,17.646700834951496
371,v9_canny_structure,ok,8625,0.09921622276306152,data/raw/satloc/part_1/UAV Data/traj01/371@79074@112.813328@28.289228.png,112.813328,28.289228,06735,2536.853952747933,False,510.89279905621555,False,1351,17.646700834951496
376,v3_green_suppressed,ok,8625,0.10981988906860352,data/raw/satloc/part_1/UAV Data/traj01/376@84079@112.813958@28.289235.png,112.813958,28.289235,05706,1491.3886565084845,False,33.46243989006533,True,14,12.807995745749013
376,v5_edge_magnitude,ok,8625,0.10661911964416504,data/raw/satloc/part_1/UAV Data/traj01/376@84079@112.813958@28.289235.png,112.813958,28.289235,05707,1525.643876534966,False,33.46243989006533,True,48,12.807995745749013
376,v8_lab_logchroma_fused,ok,8625,0.1208810806274414,data/raw/satloc/part_1/UAV Data/traj01/376@84079@112.813958@28.289235.png,112.813958,28.289235,06665,33.46243989006533,True,12.807995745749013,True,1,12.807995745749013
376,v9_canny_structure,ok,8625,0.09983110427856445,data/raw/satloc/part_1/UAV Data/traj01/376@84079@112.813958@28.289235.png,112.813958,28.289235,03055,1165.4147647181148,False,33.46243989006533,True,48,12.807995745749013
381,v3_green_suppressed,ok,8625,0.1088399887084961,data/raw/satloc/part_1/UAV Data/traj01/381@89084@112.814573@28.289242.png,112.814573,28.289242,05069,1087.9824121519537,False,12.864052687397322,True,32,12.864052687397322
381,v5_edge_magnitude,ok,8625,0.10053706169128418,data/raw/satloc/part_1/UAV Data/traj01/381@89084@112.814573@28.289242.png,112.814573,28.289242,05069,1087.9824121519537,False,12.864052687397322,True,12,12.864052687397322
381,v8_lab_logchroma_fused,ok,8625,0.12014269828796387,data/raw/satloc/part_1/UAV Data/traj01/381@89084@112.814573@28.289242.png,112.814573,28.289242,03641,1213.7984571385366,False,12.864052687397322,True,5,12.864052687397322
381,v9_canny_structure,ok,8625,0.10117316246032715,data/raw/satloc/part_1/UAV Data/traj01/381@89084@112.814573@28.289242.png,112.814573,28.289242,01640,1672.2361856702032,False,42.33542247938391,False,106,12.864052687397322
