policy,token,processed_candidates,chosen_tile_id,chosen_error_m,hit_le_threshold,chosen_union_rank,chosen_lightglue_rank,chosen_hybrid_rank,chosen_lg_score,chosen_hybrid_score,chosen_inliers,chosen_matches,chosen_min_coverage,union_top1_error_m,union_top1_hit_le_threshold,oracle_processed_error_m,oracle_processed_hit_le_threshold,oracle_lightglue_rank,oracle_hybrid_rank,oracle_union_rank,oracle_tile_id,s5c2_chunk,hit_eval_only,chosen_error_m_eval_only,dangerous_false_eval_only,lg_score,lg_inliers,lg_matches,min_coverage,chosen_lg_rank,top1_lg_score,top2_lg_score,lg_score_margin_top1_top2,lg_score_ratio_top1_top2
lightglue_only,301,50,5061,1293.0025498114594,False,12.0,1.0,5.0,12.3,18.53205080756888,6.0,60.0,0.25,860.137510621392,False,483.1676339771479,False,38.0,18.0,19.0,4410,chunk01,False,1293.0025498114594,True,12.3,6.0,60.0,0.25,1.0,12.3,11.95844262295082,0.3415573770491811,1.0285620283358352
lightglue_only,306,50,5774,24.63318312855205,True,22.0,1.0,1.0,65.15718446601943,70.9363887641531,44.0,412.0,0.375,2161.074873686161,False,24.63318312855205,True,1.0,1.0,22.0,5774,chunk01,True,24.63318312855205,False,65.15718446601943,44.0,412.0,0.375,1.0,65.15718446601943,13.484156626506024,51.67302783951341,4.832129014130472
lightglue_only,310,50,2251,1285.7579611516478,False,15.0,1.0,5.0,13.777623762376235,19.8268171008592,6.0,101.0,0.25,1111.3233353635364,False,417.1064487647876,False,50.0,42.0,34.0,4402,chunk01,False,1285.7579611516478,True,13.777623762376235,6.0,101.0,0.25,1.0,13.777623762376235,13.62742268041237,0.15020108196386595,1.0110219727887182
lightglue_only,311,50,2251,1294.538941311317,False,9.0,1.0,3.0,14.730476190476187,21.23047619047619,6.0,126.0,0.25,1120.0668501556247,False,490.40651354349154,False,45.0,43.0,38.0,4151,chunk01,False,1294.538941311317,True,14.730476190476187,6.0,126.0,0.25,1.0,14.730476190476187,13.928571428571429,0.8019047619047583,1.0575726495726494
lightglue_only,316,50,2752,1207.1260199251735,False,5.0,1.0,2.0,13.365,20.54828157299975,6.0,100.0,0.1875,1157.9451242733749,False,509.5745479185914,False,50.0,50.0,49.0,4276,chunk01,False,1207.1260199251735,True,13.365,6.0,100.0,0.1875,1.0,13.365,13.182352941176472,0.1826470588235285,1.013855421686747
lightglue_only,321,50,5899,105.5549280085642,False,28.0,1.0,9.0,13.74,17.873893419027684,6.0,100.0,0.25,687.2263923701967,False,105.5549280085642,False,1.0,9.0,28.0,5899,chunk01,False,105.5549280085642,True,13.74,6.0,100.0,0.25,1.0,13.74,13.33879746835443,0.40120253164556985,1.0300778636603038
lightglue_only,326,50,3546,1122.568476879796,False,46.0,1.0,10.0,13.908421052631578,17.79307278956096,7.0,76.0,0.25,2161.826138106501,False,620.5165660586805,False,40.0,25.0,20.0,4276,chunk01,False,1122.568476879796,True,13.908421052631578,7.0,76.0,0.25,1.0,13.908421052631578,13.74,0.1684210526315777,1.0122577185321382
lightglue_only,331,50,8222,2570.7580029101096,False,19.0,1.0,6.0,13.0,18.87649440322337,6.0,80.0,0.25,1382.3732683975722,False,641.2800956692893,False,14.0,11.0,20.0,4911,chunk01,False,2570.7580029101096,True,13.0,6.0,80.0,0.25,1.0,13.0,12.776078431372548,0.2239215686274516,1.0175266275821848
lightglue_only,336,50,2503,1404.2872168079246,False,42.0,1.0,8.0,13.62929906542056,17.555119165193112,6.0,107.0,0.1875,1348.555555575376,False,597.7582675304543,False,44.0,42.0,41.0,8163,chunk01,False,1404.2872168079246,True,13.62929906542056,6.0,107.0,0.1875,1.0,13.62929906542056,12.85578947368421,0.7735095917363495,1.0601681906287999
lightglue_only,341,50,3669,1037.3028289000156,False,12.0,1.0,3.0,13.07268292682927,19.304733734398148,6.0,82.0,0.25,2100.953644947774,False,582.1552801675982,False,14.0,39.0,47.0,8288,chunk01,False,1037.3028289000156,True,13.07268292682927,6.0,82.0,0.25,1.0,13.07268292682927,12.128636363636364,0.9440465631929058,1.0778361668112428
lightglue_only,346,50,3672,1063.7148498834954,False,32.0,1.0,10.0,12.409324324324324,16.469984496104146,6.0,74.0,0.1875,2041.6703323527777,False,554.6601032038253,False,36.0,33.0,28.0,8412,chunk01,False,1063.7148498834954,True,12.409324324324324,6.0,74.0,0.1875,1.0,12.409324324324324,12.26677966101695,0.14254466330737436,1.0116203818154794
lightglue_only,350,50,3764,993.0227765219356,False,19.0,1.0,8.0,12.82,17.19649440322337,6.0,75.0,0.25,1206.6462747071005,False,384.5665590022211,False,17.0,28.0,36.0,5772,chunk01,False,993.0227765219356,True,12.82,6.0,75.0,0.25,1.0,12.82,12.40095238095238,0.4190476190476211,1.0337915674679365
lightglue_only,351,50,4535,627.9972278370399,False,6.0,1.0,4.0,12.60782608695652,19.5573158297397,6.0,69.0,0.25,910.8583666707729,False,393.5587273608841,False,39.0,38.0,34.0,5772,chunk01,False,627.9972278370399,True,12.60782608695652,6.0,69.0,0.25,1.0,12.60782608695652,12.58879746835443,0.019028618602089153,1.0015115517308086
lightglue_only,356,50,3253,1397.805465248461,False,41.0,1.0,16.0,13.0,16.937042571331638,6.0,80.0,0.25,554.4212023113366,False,411.89044523211135,False,42.0,47.0,45.0,5773,chunk01,False,1397.805465248461,True,13.0,6.0,80.0,0.25,1.0,13.0,12.91320895522388,0.08679104477612043,1.0067211058906478
lightglue_only,361,50,3640,1077.0301082074643,False,29.0,1.0,6.0,15.495294117647058,19.60946614670937,7.0,119.0,0.25,1562.1271902949163,False,453.29333010163214,False,30.0,37.0,30.0,8287,chunk01,False,1077.0301082074643,True,15.495294117647058,7.0,119.0,0.25,1.0,15.495294117647058,13.74318181818182,1.752112299465237,1.127489567019134
lightglue_only,366,50,5707,1645.7971828766897,False,11.0,1.0,4.0,14.08567901234568,20.394747079812262,7.0,81.0,0.25,1580.4337414301965,False,448.17430388885873,False,37.0,24.0,16.0,8288,chunk01,False,1645.7971828766897,True,14.08567901234568,7.0,81.0,0.25,1.0,14.08567901234568,13.7,0.38567901234568147,1.028151752725962
lightglue_only,371,50,5708,1620.7077590469669,False,13.0,1.0,9.0,12.81,18.97410058867569,6.0,64.0,0.3125,1203.7541955446716,False,441.5170975870403,False,20.0,41.0,43.0,8288,chunk01,False,1620.7077590469669,True,12.81,6.0,64.0,0.3125,1.0,12.81,12.503636363636364,0.3063636363636366,1.02450196306529
lightglue_only,376,50,6666,67.18200454558054,False,8.0,1.0,1.0,38.61997076023392,46.74129110379357,28.0,171.0,0.1875,1165.4147647181148,False,33.46243989006533,True,2.0,2.0,2.0,6665,chunk01,False,67.18200454558054,False,38.61997076023392,28.0,171.0,0.1875,1.0,38.61997076023392,18.758809523809525,19.861161236424394,2.0587644813609156
lightglue_only,381,50,6667,42.33542247938391,False,4.0,1.0,1.0,20.132328767123287,29.132328767123287,13.0,73.0,0.25,1186.5853465118691,False,12.864052687397322,True,20.0,16.0,14.0,6666,chunk01,False,42.33542247938391,False,20.132328767123287,13.0,73.0,0.25,1.0,20.132328767123287,13.366666666666667,6.76566210045662,1.506159259385782
lightglue_only,386,50,5069,1033.7617045909224,False,7.0,1.0,4.0,13.182352941176472,19.95013977923184,6.0,85.0,0.25,1739.9983143190402,False,437.896731514097,False,15.0,33.0,44.0,8163,chunk01,False,1033.7617045909224,True,13.182352941176472,6.0,85.0,0.25,1.0,13.182352941176472,13.088333333333331,0.09401960784314056,1.0071834667905113
lightglue_only,387,50,6668,11.455529190090122,True,4.0,1.0,1.0,33.990425531914894,42.990425531914894,20.0,235.0,0.375,1749.5043032384565,False,11.455529190090122,True,1.0,1.0,4.0,6668,chunk01,True,11.455529190090122,False,33.990425531914894,20.0,235.0,0.375,1.0,33.990425531914894,13.564242424242424,20.426183107672472,2.5058845506304266
lightglue_only,391,50,3667,852.193658084036,False,39.0,1.0,11.0,13.97897435897436,17.939743281804883,7.0,78.0,0.25,1468.6284335990222,False,494.57966940539086,False,4.0,7.0,15.0,8288,chunk01,False,852.193658084036,True,13.97897435897436,7.0,78.0,0.25,1.0,13.97897435897436,13.60397435897436,0.375,1.0275654738905486
lightglue_only,396,50,3447,1291.1630084054386,False,26.0,1.0,9.0,12.991666666666667,17.16836347749577,6.0,90.0,0.1875,704.6446259973131,False,511.605741173548,False,24.0,8.0,7.0,5163,chunk01,False,1291.1630084054386,True,12.991666666666667,6.0,90.0,0.1875,1.0,12.991666666666667,12.40095238095238,0.590714285714288,1.0476345902772446
lightglue_only,401,50,5313,663.4804578594518,False,23.0,1.0,13.0,12.96379746835443,17.21488395269688,6.0,79.0,0.25,657.8984952117341,False,528.848159013756,False,12.0,21.0,28.0,5055,chunk02,False,663.4804578594518,True,12.96379746835443,6.0,79.0,0.25,1.0,12.96379746835443,12.625,0.33879746835443036,1.0268354430379747
lightglue_only,405,50,5313,625.1658393991254,False,32.0,1.0,7.0,14.995584415584416,19.05624458736424,8.0,77.0,0.25,647.6738115691833,False,506.8425549936312,False,20.0,27.0,33.0,5055,chunk02,False,625.1658393991254,True,14.995584415584416,8.0,77.0,0.25,1.0,14.995584415584416,13.778736263736263,1.2168481518481524,1.0883134801738479
lightglue_only,406,50,8412,646.8028912740182,False,3.0,1.0,2.0,13.366666666666667,21.33076828180442,6.0,90.0,0.25,638.7522065909018,False,516.6511969580483,False,34.0,31.0,34.0,5056,chunk02,False,646.8028912740182,True,13.366666666666667,6.0,90.0,0.25,1.0,13.366666666666667,12.84423076923077,0.5224358974358978,1.0406747517093378
lightglue_only,411,50,8412,688.7157191479201,False,32.0,1.0,16.0,13.036296296296296,17.09695646807612,6.0,81.0,0.25,2032.3149902408163,False,570.7252416949391,False,15.0,30.0,37.0,5313,chunk02,False,688.7157191479201,True,13.036296296296296,6.0,81.0,0.25,1.0,13.036296296296296,12.46923076923077,0.5670655270655267,1.0454771860077228
lightglue_only,416,50,4258,1703.252027329223,False,18.0,1.0,7.0,14.411111111111111,18.825324673484207,7.0,90.0,0.25,2053.2500309185525,False,528.3118396936975,False,37.0,36.0,26.0,5313,chunk02,False,1703.252027329223,True,14.411111111111111,7.0,90.0,0.25,1.0,14.411111111111111,13.853009708737863,0.5581014023732482,1.0402873753868247
lightglue_only,421,50,8288,727.5535521988422,False,37.0,1.0,11.0,13.195,17.181393923832143,6.0,75.0,0.3125,2160.752353304291,False,520.3860503237428,False,36.0,47.0,44.0,5188,chunk02,False,727.5535521988422,True,13.195,6.0,75.0,0.3125,1.0,13.195,13.0,0.19500000000000028,1.0150000000000001
lightglue_only,426,50,3766,1617.4017281547488,False,4.0,1.0,4.0,13.53076923076923,21.03076923076923,7.0,65.0,0.25,2180.351965591429,False,507.3338449905406,False,16.0,28.0,26.0,5189,chunk02,False,1617.4017281547488,True,13.53076923076923,7.0,65.0,0.25,1.0,13.53076923076923,13.402623762376235,0.12814546839299545,1.0095612225385842
lightglue_only,431,50,3766,1668.6383957276478,False,1.0,1.0,1.0,13.818333333333332,25.81833333333333,7.0,84.0,0.1875,1668.6383957276478,False,604.0953093449966,False,12.0,29.0,34.0,5069,chunk02,False,1668.6383957276478,True,13.818333333333332,7.0,84.0,0.1875,1.0,13.818333333333332,13.182352941176472,0.6359803921568599,1.0482448311765578
lightglue_only,434,50,3766,1699.838664161366,False,3.0,1.0,2.0,13.21906976744186,21.18317138257961,6.0,86.0,0.25,1559.960669513792,False,835.789434586253,False,11.0,18.0,19.0,8163,chunk02,False,1699.838664161366,True,13.21906976744186,6.0,86.0,0.25,1.0,13.21906976744186,13.17763157894737,0.04143818849449055,1.0031445854474101
lightglue_only,436,50,8288,873.8961894191199,False,12.0,1.0,5.0,12.891688311688313,19.12373911925719,6.0,77.0,0.25,2236.1388877053864,False,561.5194672888637,False,6.0,17.0,37.0,5195,chunk02,False,873.8961894191199,True,12.891688311688313,6.0,77.0,0.25,1.0,12.891688311688313,12.82,0.07168831168831247,1.005591911988168
lightglue_only,441,50,4913,948.7828120517177,False,50.0,1.0,19.0,13.17763157894737,15.526159716371229,6.0,95.0,0.1875,2304.696419293574,False,507.7740478163093,False,5.0,16.0,41.0,5055,chunk02,False,948.7828120517177,True,13.17763157894737,6.0,95.0,0.1875,1.0,13.17763157894737,12.678028169014084,0.499603409933286,1.0394070279126173
lightglue_only,446,50,3639,1903.938192493396,False,47.0,1.0,24.0,13.036296296296296,15.411486245283664,6.0,81.0,0.25,867.7341459538661,False,712.0044475311521,False,32.0,16.0,13.0,5832,chunk02,False,1903.938192493396,True,13.036296296296296,6.0,81.0,0.25,1.0,13.036296296296296,12.743461538461538,0.29283475783475765,1.022979216200476
lightglue_only,450,50,3764,1925.046110335544,False,27.0,1.0,12.0,13.017857142857144,17.1725576812364,6.0,70.0,0.3125,2470.6735517745165,False,545.7967539691618,False,13.0,10.0,19.0,4818,chunk02,False,1925.046110335544,True,13.017857142857144,6.0,70.0,0.3125,1.0,13.017857142857144,12.233793103448276,0.784064039408868,1.0640900195694718
lightglue_only,451,50,2876,2448.685347945297,False,20.0,1.0,6.0,12.60782608695652,18.449466873456394,6.0,69.0,0.25,1828.048020392965,False,543.1452931635603,False,7.0,24.0,27.0,4818,chunk02,False,2448.685347945297,True,12.60782608695652,6.0,69.0,0.25,1.0,12.60782608695652,12.505862068965518,0.1019640179910013,1.008153297823749
lightglue_only,456,50,2752,2474.2643153447675,False,9.0,1.0,4.0,13.774016393442622,20.274016393442626,7.0,61.0,0.3125,2505.688392591206,False,440.7646486659891,False,20.0,11.0,10.0,5187,chunk02,False,2474.2643153447675,True,13.774016393442622,7.0,61.0,0.3125,1.0,13.774016393442622,12.784324324324324,0.9896920691182984,1.0774144995082175
lightglue_only,461,50,8412,1146.9508121785357,False,21.0,1.0,10.0,13.12376712328767,17.433074464703626,6.0,73.0,0.3125,746.3268418910778,False,239.47967447581703,False,13.0,24.0,38.0,6448,chunk02,False,1146.9508121785357,True,13.12376712328767,6.0,73.0,0.3125,1.0,13.12376712328767,13.109156626506024,0.014610496781646276,1.0011145260673828
lightglue_only,466,50,3002,2429.15619740105,False,20.0,1.0,8.0,12.81,18.651640786499875,6.0,64.0,0.3125,2370.62053536692,False,449.9043816786569,False,37.0,19.0,11.0,4818,chunk02,False,2429.15619740105,True,12.81,6.0,64.0,0.3125,1.0,12.81,12.784324324324324,0.025675675675676857,1.0020083717390387
lightglue_only,471,50,3766,1875.7884809499592,False,24.0,1.0,10.0,13.734366197183098,17.95911106857469,7.0,71.0,0.25,2493.409614459741,False,257.12423443260707,False,5.0,4.0,17.0,5318,chunk02,False,1875.7884809499592,True,13.734366197183098,7.0,71.0,0.25,1.0,13.734366197183098,13.182352941176472,0.5520132560066262,1.0418751689072407
lightglue_only,474,50,6064,76.6063358441765,False,49.0,1.0,1.0,71.68169811320756,74.03884097035042,50.0,424.0,0.375,2419.629893026636,False,76.6063358441765,False,1.0,1.0,49.0,6064,chunk02,False,76.6063358441765,False,71.68169811320756,50.0,424.0,0.375,1.0,71.68169811320756,13.005185185185184,58.676512928022376,5.511778347828798
lightglue_only,476,50,6065,45.66336107214153,False,8.0,1.0,1.0,80.86870203160271,87.49002237516235,58.0,443.0,0.4375,256.59715315267795,False,20.5536231608308,True,2.0,2.0,17.0,6066,chunk02,False,45.66336107214153,False,80.86870203160271,58.0,443.0,0.4375,1.0,80.86870203160271,78.799,2.069702031602702,1.0262655875277948
lightglue_only,481,50,5817,31.27622673898626,True,2.0,1.0,1.0,140.2687431693989,149.0113838565182,111.0,549.0,0.75,2041.8398723734667,False,31.27622673898626,True,1.0,1.0,2.0,5817,chunk02,True,31.27622673898626,False,140.2687431693989,111.0,549.0,0.75,1.0,140.2687431693989,140.18954545454545,0.07919771485344995,1.0005649331025124
lightglue_only,482,50,5817,37.35161251206383,True,7.0,1.0,1.0,152.76692585895117,159.53471269700654,124.0,553.0,0.625,2046.1866502453609,False,31.76542721799197,True,3.0,3.0,5.0,5692,chunk02,True,37.35161251206383,False,152.76692585895117,124.0,553.0,0.625,1.0,152.76692585895117,112.15722222222222,40.60970363672895,1.3620783649247936
lightglue_only,486,50,5692,47.24095061103159,False,5.0,1.0,1.0,113.97758620689656,121.16086777989632,90.0,435.0,0.625,778.3228240796283,False,29.97380956798691,True,2.0,2.0,2.0,5567,chunk02,False,47.24095061103159,False,113.97758620689656,90.0,435.0,0.625,1.0,113.97758620689656,87.72846938775511,26.24911681914145,1.299208649168627
lightglue_only,491,50,5313,109.49760986283496,False,1.0,1.0,1.0,48.99808510638298,60.99808510638298,33.0,282.0,0.375,109.49760986283496,False,40.88315772816771,False,3.0,3.0,2.0,5442,chunk02,False,109.49760986283496,True,48.99808510638298,33.0,282.0,0.375,1.0,48.99808510638298,38.80789099526066,10.190194111122324,1.262580466234735
lightglue_only,494,50,5315,48.3373283724192,False,40.0,1.0,2.0,16.858827160493828,20.807510458544343,10.0,81.0,0.1875,2370.003776516973,False,48.3373283724192,False,1.0,2.0,40.0,5315,chunk02,False,48.3373283724192,False,16.858827160493828,10.0,81.0,0.1875,1.0,16.858827160493828,12.616666666666667,4.242160493827161,1.336234649444689
lightglue_only,496,50,5188,110.1640994420648,False,4.0,1.0,2.0,12.050384615384615,21.05038461538461,6.0,39.0,0.3125,1373.3046119636097,False,68.05207831090016,False,17.0,35.0,32.0,5068,chunk02,False,110.1640994420648,True,12.050384615384615,6.0,39.0,0.3125,1.0,12.050384615384615,11.98,0.07038461538461505,1.0058751765763452
lightglue_only,501,50,4942,32.17269108955491,True,41.0,1.0,1.0,37.37790748898679,41.31495006031842,24.0,227.0,0.3125,1390.78324453099,False,8.677926862151223,True,6.0,18.0,38.0,4941,chunk02,True,32.17269108955491,False,37.37790748898679,24.0,227.0,0.3125,1.0,37.37790748898679,29.960540540540546,7.417366948446247,1.2475711991380656
lightglue_only,503,50,4818,66.08700348066233,False,9.0,1.0,1.0,71.00877833753148,77.50877833753148,50.0,397.0,0.4375,2265.364289886883,False,31.253458854917834,True,2.0,3.0,35.0,4817,chunk02,False,66.08700348066233,False,71.00877833753148,50.0,397.0,0.4375,1.0,71.00877833753148,68.56944444444444,2.4393338930870385,1.035574648633232
lightglue_only,506,50,4693,66.16138734737686,False,12.0,1.0,1.0,96.36936489607388,102.60141570364276,73.0,433.0,0.5625,1408.2991069263044,False,44.99229645606101,False,4.0,4.0,15.0,4817,chunk02,False,66.16138734737686,False,96.36936489607388,73.0,433.0,0.5625,1.0,96.36936489607388,90.17859564164648,6.190769254427394,1.0686500960718928
lightglue_only,511,50,4439,74.2480726997925,False,15.0,1.0,1.0,114.26780885780886,121.81700219629182,92.0,429.0,0.375,1969.6657090049323,False,12.652706327353478,True,7.0,7.0,47.0,4441,chunk02,False,74.2480726997925,False,114.26780885780886,92.0,429.0,0.375,1.0,114.26780885780886,108.47899082568809,5.788818032120773,1.0533634945168568
lightglue_only,516,50,4317,33.93344802551496,True,45.0,1.0,2.0,138.5016225165563,142.39604970755622,114.0,453.0,0.5625,388.24369307145497,False,33.93344802551496,True,1.0,2.0,45.0,4317,chunk02,True,33.93344802551496,False,138.5016225165563,114.0,453.0,0.5625,1.0,138.5016225165563,138.12434537246048,0.3772771440958138,1.0027314311831015
lightglue_only,521,50,4065,37.59273079332692,True,21.0,1.0,1.0,119.81701793721972,125.62632527863568,95.0,446.0,0.6875,1360.6632553775837,False,37.59273079332692,True,1.0,1.0,21.0,4065,chunk02,True,37.59273079332692,False,119.81701793721972,95.0,446.0,0.6875,1.0,119.81701793721972,14.96731343283582,104.8497045043839,8.005245462045375
lightglue_only,526,50,3940,40.430737986077,False,3.0,1.0,1.0,87.98157068062827,97.44567229576602,67.0,382.0,0.5,1791.9840233814364,False,40.430737986077,False,1.0,1.0,3.0,3940,chunk02,False,40.430737986077,False,87.98157068062827,67.0,382.0,0.5,1.0,87.98157068062827,70.36969387755103,17.611876803077237,1.250276444767876
lightglue_only,531,50,3942,79.91959780245337,False,12.0,1.0,1.0,77.59304469273742,83.8250955003063,58.0,358.0,0.4375,52.25733266847331,False,36.3730824977982,True,3.0,3.0,5.0,3690,chunk02,False,79.91959780245337,False,77.59304469273742,58.0,358.0,0.4375,1.0,77.59304469273742,59.54563829787234,18.047406394865085,1.3030852789684504
lightglue_only,533,50,3815,70.93889371073242,False,2.0,1.0,1.0,40.96313278008299,51.20577346720227,27.0,241.0,0.3125,1865.6136395628896,False,70.93889371073242,False,1.0,1.0,2.0,3815,chunk02,False,70.93889371073242,False,40.96313278008299,27.0,241.0,0.3125,1.0,40.96313278008299,39.7154128440367,1.2477199360462876,1.031416516830534
lightglue_only,536,50,3817,103.53943342147568,False,34.0,1.0,3.0,15.643793103448276,19.67278461430333,9.0,87.0,0.125,602.698952912004,False,72.57024024045764,False,2.0,2.0,3.0,3690,chunk02,False,103.53943342147568,True,15.643793103448276,9.0,87.0,0.125,1.0,15.643793103448276,14.47950980392157,1.1642832995267067,1.0804090273284928
lightglue_only,541,50,860,1679.1325821729151,False,42.0,1.0,19.0,12.40095238095238,16.326772480724934,6.0,63.0,0.25,1682.6679115693355,False,127.26164541150614,False,34.0,40.0,45.0,3690,chunk02,False,1679.1325821729151,True,12.40095238095238,6.0,63.0,0.25,1.0,12.40095238095238,12.16320895522388,0.2377434257284996,1.0195461104552013
lightglue_only,546,50,3067,30.95247939415308,True,46.0,1.0,4.0,100.075,103.9596517369294,82.0,320.0,0.375,38.952104710276856,True,4.344291767816918,True,3.0,3.0,14.0,3066,chunk02,True,30.95247939415308,False,100.075,82.0,320.0,0.375,1.0,100.075,99.46454022988506,0.610459770114943,1.0061374613375182
lightglue_only,551,50,2941,19.29194610137268,True,23.0,1.0,1.0,152.1718320610687,159.42291854541114,126.0,524.0,0.375,1250.6735961045024,False,19.29194610137268,True,1.0,1.0,23.0,2941,chunk02,True,19.29194610137268,False,152.1718320610687,126.0,524.0,0.375,1.0,152.1718320610687,128.24992277992277,23.92190928114593,1.1865257207382183
lightglue_only,556,50,2817,28.765244690436067,True,47.0,1.0,1.0,138.13645719489983,142.0116471438872,110.0,549.0,0.5625,1146.351016721857,False,28.765244690436067,True,1.0,1.0,47.0,2817,chunk02,True,28.765244690436067,False,138.13645719489983,110.0,549.0,0.5625,1.0,138.13645719489983,124.432700729927,13.703756464972827,1.1101298644535245
lightglue_only,561,50,243,1950.85761921113,False,44.0,1.0,12.0,14.058333333333334,17.962867367066625,8.0,60.0,0.1875,2233.769617515345,False,587.2769731974296,False,15.0,19.0,21.0,4557,chunk02,False,1950.85761921113,True,14.058333333333334,8.0,60.0,0.1875,1.0,14.058333333333334,12.92769230769231,1.1306410256410242,1.087458844063628
lightglue_only,564,50,3085,661.2137645249275,False,2.0,1.0,1.0,25.650957446808512,35.8935981339278,18.0,94.0,0.1875,1381.470709577026,False,47.86307477668596,False,38.0,21.0,15.0,2942,chunk02,False,661.2137645249275,True,25.650957446808512,18.0,94.0,0.1875,1.0,25.650957446808512,12.7,12.950957446808513,2.01976042888256
lightglue_only,566,50,3085,661.1402736900575,False,3.0,1.0,1.0,25.281491228070177,34.74559284320793,17.0,114.0,0.1875,1381.0982356595218,False,47.33139978436173,False,33.0,18.0,15.0,2942,chunk02,False,661.1402736900575,True,25.281491228070177,17.0,114.0,0.1875,1.0,25.281491228070177,13.003333333333334,12.278157894736843,1.9442315735506415
lightglue_only,571,50,4612,1667.914268939475,False,21.0,1.0,4.0,14.121463414634148,19.930770756050105,7.0,82.0,0.25,692.2938686618959,False,18.944645732436346,True,10.0,35.0,46.0,2941,chunk02,False,1667.914268939475,True,14.121463414634148,7.0,82.0,0.25,1.0,14.121463414634148,13.84877358490566,0.2726898297284883,1.0196905399641816
lightglue_only,573,50,4925,805.1407528850586,False,27.0,1.0,14.0,11.925,17.579700538379253,6.0,60.0,0.1875,2220.6429085593422,False,616.6947089530771,False,15.0,39.0,50.0,4681,chunk02,False,805.1407528850586,True,11.925,6.0,60.0,0.1875,1.0,11.925,11.666538461538462,0.25846153846153896,1.0221540896053802
lightglue_only,576,50,867,1867.2383094972745,False,8.0,1.0,1.0,17.099814814814813,25.22113515837445,11.0,54.0,0.1875,1947.52323609762,False,533.3509578907225,False,39.0,43.0,31.0,2456,chunk02,False,1867.2383094972745,True,17.099814814814813,11.0,54.0,0.1875,1.0,17.099814814814813,15.155163934426229,1.9446508803885845,1.1283160570748527
lightglue_only,577,50,991,1825.274629817135,False,40.0,1.0,14.0,14.318636363636363,18.26731966168688,7.0,77.0,0.3125,1949.4163461478024,False,535.2635983200925,False,48.0,47.0,33.0,2456,chunk02,False,1825.274629817135,True,14.318636363636363,7.0,77.0,0.3125,1.0,14.318636363636363,14.256666666666666,0.06196969696969745,1.0043467171126745
lightglue_only,581,50,5740,1893.0035852707224,False,24.0,1.0,1.0,21.526666666666667,27.251411538058257,14.0,84.0,0.25,1967.7214688758816,False,553.7668739724363,False,37.0,43.0,34.0,2456,chunk02,False,1893.0035852707224,True,21.526666666666667,14.0,84.0,0.25,1.0,21.526666666666667,20.932272727272725,0.5943939393939424,1.028396053650663
lightglue_only,586,50,618,1985.4910767921067,False,3.0,1.0,2.0,18.15142857142857,27.615530186566325,11.0,77.0,0.25,2022.8739720310684,False,511.8771464560593,False,45.0,34.0,16.0,1185,chunk02,False,1985.4910767921067,True,18.15142857142857,11.0,77.0,0.25,1.0,18.15142857142857,15.878333333333334,2.2730952380952374,1.143157042390799
lightglue_only,591,50,6615,2073.991926347587,False,20.0,1.0,1.0,29.871927710843373,34.213568497343246,20.0,166.0,0.125,1327.7703099888802,False,278.6999860848295,False,48.0,4.0,2.0,2930,chunk02,False,2073.991926347587,True,29.871927710843373,20.0,166.0,0.125,1.0,29.871927710843373,23.912826086956525,5.959101623886848,1.2492010606449104
lightglue_only,596,50,1212,1024.4607131306004,False,25.0,1.0,11.0,13.0,17.2,6.0,80.0,0.25,636.7641900914416,False,203.23023398275845,False,42.0,18.0,15.0,2806,chunk03,False,1024.4607131306004,True,13.0,6.0,80.0,0.25,1.0,13.0,12.713333333333331,0.28666666666666885,1.0225485055060306
lightglue_only,601,50,5619,2168.53906299791,False,36.0,1.0,19.0,12.409324324324324,16.409324324324324,6.0,74.0,0.1875,1828.5037972274613,False,363.0908847605017,False,49.0,10.0,5.0,4180,chunk03,False,2168.53906299791,True,12.409324324324324,6.0,74.0,0.1875,1.0,12.409324324324324,12.3,0.10932432432432293,1.0088881564491319
lightglue_only,606,50,5359,1857.788868176612,False,11.0,1.0,7.0,13.209090909090907,19.51815897655749,7.0,55.0,0.25,1854.266919243125,False,259.74084824622486,False,2.0,19.0,43.0,3804,chunk03,False,1857.788868176612,True,13.209090909090907,7.0,55.0,0.25,1.0,13.209090909090907,13.159324324324324,0.04976658476658358,1.0037818495494175
lightglue_only,611,50,7796,1363.4392367682572,False,19.0,1.0,8.0,13.782349397590362,19.65884380081373,7.0,83.0,0.1875,1989.9526269698129,False,236.93884946274804,False,28.0,33.0,25.0,3930,chunk03,False,1363.4392367682572,True,13.782349397590362,7.0,83.0,0.1875,1.0,13.782349397590362,13.55263157894737,0.22971781864299246,1.0169500526377353
lightglue_only,614,50,4751,1993.9058038869432,False,34.0,1.0,14.0,13.329662921348316,17.35865443220337,6.0,89.0,0.25,1944.7778207945853,False,141.90573834343806,False,25.0,40.0,39.0,3554,chunk03,False,1993.9058038869432,True,13.329662921348316,6.0,89.0,0.25,1.0,13.329662921348316,12.92769230769231,0.4019706136560064,1.0310937639981441
lightglue_only,616,50,5407,1048.1769445986592,False,28.0,1.0,10.0,13.844864864864864,17.97875828389255,8.0,37.0,0.25,1784.325931274716,False,144.73304604901867,False,19.0,14.0,16.0,3302,chunk03,False,1048.1769445986592,True,13.844864864864864,8.0,37.0,0.25,1.0,13.844864864864864,13.62742268041237,0.2174421844524943,1.015956222211045
