token,primary_scene,anchor_stream,anchor_hit_at_100,anchor_top1_error_m,anchor_best_error_m_available,anchor_best_rank_available,center_present,center_hit_at_100,center_top1_error_m_x,center_best_error_m_available,center_best_rank_available,resize_present,resize_hit_at_100,resize_top1_error_m_x,resize_best_error_m_available,resize_best_rank_available,any_stream_hit_at_100,rescued_by_non_anchor_at_100,rescue_streams_at_100,best_stream_available,best_error_any_stream_available_m,best_rank_any_stream_available,best_tile_any_stream_available,dino_failure_group,classical_failure_group,phog_top1_error_m,lsd_top1_error_m,oracle_best_top50_error_m,phog_top1_tile_id,lsd_top1_tile_id,oracle_best_top50_tile_id,rot_best_error_m,rot_best_angle_deg,uav_junction_count,uav_luma_lsd_line_count,selection_gap_to_oracle_m,center_top1_tile_id,center_top1_error_m_y,center_top1_rank,center_top1_sat_path,center_best_tile_id,center_best_error_m,center_best_rank,center_best_sat_path,resize_top1_tile_id,resize_top1_error_m_y,resize_top1_rank,resize_top1_sat_path,resize_best_tile_id,resize_best_error_m,resize_best_rank,resize_best_sat_path,query_image_path_from_manifest,query_image_path,s7b4_visual_panel_path,s4c4c_panel_path,has_s7b4_visual_panel,has_s4c4c_panel,has_classical_record,classical_failed,dino_success_any,dino_center_success,dino_resize_success,dino_resize_rescue,dino_unresolved,near_pool_miss,pool_failure_or_far_ambiguity,agricultural_open_field,orientation_range,classical_fail_dino_success,recommended_role,selection_priority_score
573,urban,center,True,1076.3902453903747,16.47511138760155,64,True,True,1076.3902453903747,16.47511138760155,64,True,True,1969.4584580861776,20.44858864934173,55,True,False,,center,16.47511138760155,64,2941,anchor_success,candidate_pool_failure,2179.301483589029,2172.6080006027173,739.2537292126083,4380.0,4255.0,2920.0,2172.6080006027173,10.0,19.0,120.0,1433.354271390109,2972,1076.3902453903747,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02972.jpg,2941,16.47511138760155,64,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02941.jpg,6241,1969.4584580861776,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06241.jpg,2816,20.44858864934173,55,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02816.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,230.8812221530996
421,forest_canopy,center,True,20.631033313254967,17.107215212804835,4,True,True,20.631033313254967,17.107215212804835,4,True,True,85.6778768403294,17.107215212804835,29,True,False,,center,17.107215212804835,4,6679,anchor_success,candidate_pool_failure,2143.358909314933,1227.4034631031634,509.89514955829424,2876.0,4275.0,6569.0,1227.4034631031634,20.0,0.0,30.0,717.5083135448692,6680,20.631033313254967,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06680.jpg,6679,17.107215212804835,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06679.jpg,6677,85.6778768403294,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06677.jpg,6679,17.107215212804835,29,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06679.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/421@129121@112.819427@28.289281.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/421@129121@112.819427@28.289281.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,230.7231961967988
350,forest_canopy,center,True,1271.7570377540471,21.202992196536936,50,True,True,1271.7570377540471,21.202992196536936,50,True,True,754.5037924447171,21.202992196536936,37,True,False,,center,21.202992196536936,50,6780,anchor_success,candidate_pool_failure,2817.234996455406,1734.498125471012,348.4270576371318,8235.0,1256.0,6915.0,1734.498125471012,20.0,37.0,120.0,1386.07106783388,2156,1271.7570377540471,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02156.jpg,6780,21.202992196536936,50,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06780.jpg,4765,754.5037924447171,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,6780,21.202992196536936,37,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06780.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/350@58054@112.810763@28.289216.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/350@58054@112.810763@28.289216.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,229.69925195086577
107,mixed_urban_natural,center,True,55.28957962955093,21.662760730319448,55,True,True,55.28957962955093,21.662760730319448,55,True,True,92.43990929439938,21.662760730319448,37,True,False,,center,21.662760730319448,55,412,anchor_success,selection_failure_correct_in_pool,1119.7144470258745,1119.7144470258745,23.320008386014507,1194.0,1194.0,537.0,,,10.0,63.0,1096.39443863986,662,55.28957962955093,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00662.jpg,412,21.662760730319448,55,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00412.jpg,540,92.43990929439938,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00540.jpg,412,21.662760730319448,37,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00412.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/107@106100@112.813351@28.304899.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/107@106100@112.813351@28.304899.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,229.58430981742015
336,forest_canopy,center,True,648.9444399218615,24.535294061136803,48,True,True,648.9444399218615,24.535294061136803,48,True,True,59.215362442331845,24.535294061136803,88,True,False,,center,24.535294061136803,48,6651,anchor_success,candidate_pool_failure,2980.891696815693,1376.6047487872795,206.74293020304265,8235.0,1777.0,6395.0,1255.3700282901102,30.0,13.0,42.0,1169.861818584237,4765,648.9444399218615,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,6651,24.535294061136803,48,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06651.jpg,6777,59.215362442331845,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06777.jpg,6651,24.535294061136803,88,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06651.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/336@44041@112.809076@28.289222.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/336@44041@112.809076@28.289222.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,228.8661764847158
366,forest_canopy,center,True,1242.136080621504,25.364286335895653,68,True,True,1242.136080621504,25.364286335895653,68,True,True,1242.136080621504,25.364286335895653,57,True,False,,center,25.364286335895653,68,6660,anchor_success,candidate_pool_failure,1704.4675685992272,1669.5464339740909,638.0462027798397,2500.0,8207.0,7644.0,1669.5464339740909,0.0,24.0,90.0,1031.5002311942512,2282,1242.136080621504,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02282.jpg,6660,25.364286335895653,68,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06660.jpg,2282,1242.136080621504,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02282.jpg,6660,25.364286335895653,57,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06660.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/366@74069@112.812712@28.289223.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/366@74069@112.812712@28.289223.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,228.6589284160261
937,mixed_urban_natural,center,True,1088.0054044733677,26.15735031592081,13,True,True,1088.0054044733677,26.15735031592081,13,True,True,1033.6528355598152,26.15735031592081,20,True,False,,center,26.15735031592081,13,3418,anchor_success,weak_pool_near_candidate,849.8890174430359,792.6576573802224,94.7062768939703,3393.0,4812.0,3666.0,,,11.0,64.0,697.9513804862521,5195,1088.0054044733677,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05195.jpg,3418,26.15735031592081,13,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03418.jpg,4765,1033.6528355598152,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,3418,26.15735031592081,20,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03418.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/937@63059@112.815111@28.297622.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/937@63059@112.815111@28.297622.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,228.4606624210198
288,mixed_urban_natural,center,True,69.8710249587073,27.86426477383707,49,True,True,69.8710249587073,27.86426477383707,49,True,False,850.1102012639434,44.42477166143525,56,True,False,,center,27.86426477383707,49,5024,anchor_success,candidate_pool_failure,2272.0638908026585,1651.9205477613184,296.5591011046969,7461.0,8313.0,5517.0,1504.1177453892094,10.0,5.0,39.0,1355.3614466566214,4901,69.8710249587073,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04901.jpg,5024,27.86426477383707,49,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05024.jpg,2159,850.1102012639434,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02159.jpg,5025,44.42477166143525,56,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05025.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/288@287271@112.808574@28.293678.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/288@287271@112.808574@28.293678.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,228.03393380654074
952,mixed_urban_natural,center,True,980.8775569170464,33.536628002507975,55,True,True,980.8775569170464,33.536628002507975,55,True,False,1324.9877482303814,84.52188364826912,96,True,False,,center,33.536628002507975,55,3917,anchor_success,candidate_pool_failure,2627.96613800913,2661.5494341969884,259.88454778394475,8235.0,7987.0,3297.0,,,15.0,74.0,2401.664886413044,4765,980.8775569170464,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,3917,33.536628002507975,55,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03917.jpg,8554,1324.9877482303814,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/08554.jpg,4040,84.52188364826912,96,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04040.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/952@78073@112.815138@28.295982.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/952@78073@112.815138@28.295982.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,226.615842999373
820,water_wetland,center,True,674.8933108798733,34.59025817348051,55,True,True,674.8933108798733,34.59025817348051,55,True,False,423.2580535903359,73.41820082764384,67,True,False,,center,34.59025817348051,55,3156,anchor_success,candidate_pool_failure,2621.53188913288,784.3332202518379,313.0319402972384,7971.0,522.0,2773.0,,,4.0,44.0,471.3012799545995,898,674.8933108798733,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00898.jpg,3156,34.59025817348051,55,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03156.jpg,2645,423.2580535903359,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02645.jpg,2905,73.41820082764384,67,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02905.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/820@237223@112.811307@28.298366.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/820@237223@112.811307@28.298366.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,226.35243545662988
117,mixed_urban_natural,center,True,457.30126374426686,38.47736056429648,57,True,True,457.30126374426686,38.47736056429648,57,True,False,943.1317058902492,86.70948651765833,66,True,False,,center,38.47736056429648,57,535,anchor_success,candidate_pool_failure,1386.2605545590088,411.9649409473276,411.9649409473276,3000.0,1652.0,1652.0,,,0.0,5.0,0.0,271,457.30126374426686,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00271.jpg,535,38.47736056429648,57,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00535.jpg,507,943.1317058902492,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00507.jpg,661,86.70948651765833,66,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00661.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/117@116109@112.812141@28.304886.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/117@116109@112.812141@28.304886.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,225.38065985892587
406,forest_canopy,center,False,1250.6074869544495,48.19933008881753,100,True,False,1250.6074869544495,48.19933008881753,100,True,True,1397.716483981201,16.786589000886746,84,True,True,resize,resize,16.786589000886746,84,6674,non_anchor_rescue,,,,,,,,,,,,,4767,1250.6074869544495,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04767.jpg,6550,48.19933008881753,100,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06550.jpg,4887,1397.716483981201,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04887.jpg,6674,16.786589000886746,84,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06674.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/406@114107@112.817632@28.289267.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/406@114107@112.817632@28.289267.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,135.80335274977833
1021,mixed_urban_natural,center,False,1210.541199673015,91.98512936616729,78,True,False,1210.541199673015,91.98512936616729,78,True,True,219.21037041966943,20.47774707855957,97,True,True,resize,resize,20.47774707855957,97,4296,non_anchor_rescue,,,,,,,,,,,,,8064,1210.541199673015,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/08064.jpg,4045,91.98512936616729,78,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04045.jpg,4302,219.21037041966943,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04302.jpg,4296,20.47774707855957,97,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04296.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1021@147138@112.816324@28.295146.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1021@147138@112.816324@28.295146.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,134.8805632303601
926,mixed_urban_natural,center,False,1365.8984041137794,72.14245697593952,43,True,False,1365.8984041137794,72.14245697593952,43,True,True,1365.8984041137794,25.513926308612504,70,True,True,resize,resize,25.513926308612504,70,2918,non_anchor_rescue,,,,,,,,,,,,,508,1365.8984041137794,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00508.jpg,3044,72.14245697593952,43,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03044.jpg,508,1365.8984041137794,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00508.jpg,2918,25.513926308612504,70,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02918.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/926@52049@112.815091@28.298814.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/926@52049@112.815091@28.298814.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,133.62151842284686
533,urban,center,False,1140.6304036031063,42.699755683837786,75,True,False,1140.6304036031063,42.699755683837786,75,True,True,91.89525073985054,26.187916486636286,99,True,True,resize,resize,26.187916486636286,99,3691,non_anchor_rescue,lsd_rescue,893.2910867525937,26.18788031439546,26.18788031439546,6206.0,3691.0,3691.0,,,26.0,120.0,0.0,4473,1140.6304036031063,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04473.jpg,3692,42.699755683837786,75,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03692.jpg,3818,91.89525073985054,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03818.jpg,3691,26.187916486636286,99,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03691.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/533@241227@112.823559@28.297117.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/533@241227@112.823559@28.297117.png,,,False,False,True,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,133.45302087834094
921,mixed_urban_natural,center,False,321.4155682471429,253.01822324779164,43,True,False,321.4155682471429,253.01822324779164,43,True,True,26.23155903338337,26.23155903338337,1,True,True,resize,resize,26.23155903338337,1,2668,non_anchor_rescue,,,,,,,,,,,,,3051,321.4155682471429,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03051.jpg,3540,253.01822324779164,43,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03540.jpg,2668,26.23155903338337,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02668.jpg,2668,26.23155903338337,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02668.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/921@47044@112.815081@28.299358.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/921@47044@112.815081@28.299358.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,133.44211024165415
931,mixed_urban_natural,center,False,55.34384599269117,55.34384599269117,1,True,False,55.34384599269117,55.34384599269117,1,True,True,60.834637715624304,28.314989894906063,9,True,True,resize,resize,28.314989894906063,9,3168,non_anchor_rescue,,,,,,,,,,,,,3293,55.34384599269117,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03293.jpg,3293,55.34384599269117,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03293.jpg,3169,60.834637715624304,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03169.jpg,3168,28.314989894906063,9,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03168.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/931@57053@112.815100@28.298272.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/931@57053@112.815100@28.298272.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,132.9212525262735
946,mixed_urban_natural,center,False,499.5150713353832,44.52616033269141,52,True,False,499.5150713353832,44.52616033269141,52,True,True,568.9618508355182,34.74706989910654,100,True,True,resize,resize,34.74706989910654,100,3668,non_anchor_rescue,stable_success,22.59965687530778,22.59965687530778,22.59965687530778,3793.0,3793.0,3793.0,,,14.0,80.0,0.0,5544,499.5150713353832,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05544.jpg,3917,44.52616033269141,52,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03917.jpg,5794,568.9618508355182,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05794.jpg,3668,34.74706989910654,100,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03668.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/946@72068@112.815128@28.296635.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/946@72068@112.815128@28.296635.png,,,False,False,True,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,131.31323252522336
656,water_wetland,center,False,822.2023932775569,70.98172079404027,35,True,False,822.2023932775569,70.98172079404027,35,True,True,806.5218557195114,36.28315371928027,37,True,True,resize,resize,36.28315371928027,37,3677,non_anchor_rescue,,,,,,,,,,,,,2156,822.2023932775569,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02156.jpg,3802,70.98172079404027,35,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03802.jpg,2281,806.5218557195114,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02281.jpg,3677,36.28315371928027,37,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03677.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,130.92921157017994
461,forest_canopy,center,False,1476.820628443938,54.185698669492304,35,True,False,1476.820628443938,54.185698669492304,35,True,True,42.25960235192071,36.64843621899468,6,True,True,resize,resize,36.64843621899468,6,6691,non_anchor_rescue,,,,,,,,,,,,,1311,1476.820628443938,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01311.jpg,6440,54.185698669492304,35,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06440.jpg,6565,42.25960235192071,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06565.jpg,6691,36.64843621899468,6,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06691.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/461@169159@112.823622@28.289668.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/461@169159@112.823622@28.289668.png,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,fov_resize_rescue,130.83789094525133
